ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id
39,Bastad,Nordea Open,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Ofner S.,Etcheverry T.,58.0,34.0,855.0,1231.0,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,3.0,1.4,2.92,1.45,3.0,1.48,2.78,1.43,Bastad_ATP250_2023,144869,124116,Bastad_ATP250_2023_124116_144869
39,Bastad,Nordea Open,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Arnaldi M.,Ruusuvuori E.,75.0,48.0,762.0,926.0,6.0,4.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.91,1.91,1.93,1.95,2.0,1.97,1.88,1.91,Bastad_ATP250_2023,200325,208286,Bastad_ATP250_2023_208286_200325
39,Bastad,Nordea Open,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Misolic F.,Kovalik J.,139.0,159.0,452.0,375.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.93,1.98,1.94,2.05,1.82,1.96,Bastad_ATP250_2023,106075,209209,Bastad_ATP250_2023_209209_106075
39,Bastad,Nordea Open,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Van Assche L.,20.0,77.0,1655.0,748.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.11,1.43,3.5,1.36,3.06,Bastad_ATP250_2023,209414,202103,Bastad_ATP250_2023_202103_209414
39,Bastad,Nordea Open,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Arnaldi M.,16.0,75.0,2290.0,762.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.2,1.38,3.31,1.42,3.38,1.37,3.04,Bastad_ATP250_2023,208286,207518,Bastad_ATP250_2023_207518_208286
39,Bastad,Nordea Open,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Coria F.,Borg L.,113.0,437.0,566.0,99.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.47,1.28,6.5,1.17,5.0,Bastad_ATP250_2023,209863,105948,Bastad_ATP250_2023_105948_209863
39,Bastad,Nordea Open,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Ofner S.,Zapata Miralles B.,58.0,53.0,855.0,871.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.67,2.2,1.68,2.34,1.77,2.34,1.67,2.18,Bastad_ATP250_2023,126523,124116,Bastad_ATP250_2023_124116_126523
39,Bastad,Nordea Open,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Shevchenko A.,4.0,96.0,5005.0,622.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.35,1.21,6.35,1.15,5.24,Bastad_ATP250_2023,207686,134770,Bastad_ATP250_2023_134770_207686
39,Bastad,Nordea Open,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Monteiro T.,19.0,122.0,1720.0,529.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.35,1.2,5.75,1.16,5.08,Bastad_ATP250_2023,106329,100644,Bastad_ATP250_2023_100644_106329
39,Bastad,Nordea Open,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Rublev A.,Kotov P.,7.0,89.0,4525.0,667.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.18,5.79,1.21,5.79,1.18,4.78,Bastad_ATP250_2023,200303,126094,Bastad_ATP250_2023_126094_200303
39,Bastad,Nordea Open,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Musetti L.,Misolic F.,16.0,139.0,2290.0,452.0,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.13,6.0,1.15,6.53,1.17,6.65,1.13,5.79,Bastad_ATP250_2023,209209,207518,Bastad_ATP250_2023_207518_209209
39,Bastad,Nordea Open,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Ofner S.,4.0,58.0,5005.0,855.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.54,1.19,5.55,1.17,4.99,Bastad_ATP250_2023,124116,134770,Bastad_ATP250_2023_134770_124116
39,Bastad,Nordea Open,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Rublev A.,Zverev A.,7.0,19.0,4525.0,1720.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.23,1.74,2.25,1.78,2.12,1.72,Bastad_ATP250_2023,100644,126094,Bastad_ATP250_2023_126094_100644
39,Bastad,Nordea Open,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Coria F.,20.0,113.0,1655.0,566.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.99,1.32,3.99,1.28,3.63,Bastad_ATP250_2023,105948,202103,Bastad_ATP250_2023_202103_105948
39,Bastad,Nordea Open,2023-07-22,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Musetti L.,4.0,16.0,5005.0,2290.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.54,2.68,1.54,2.79,1.48,2.64,Bastad_ATP250_2023,207518,134770,Bastad_ATP250_2023_134770_207518
39,Bastad,Nordea Open,2023-07-22,ATP250,Outdoor,Clay,Semifinals,3,Rublev A.,Cerundolo F.,7.0,20.0,4525.0,1655.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.63,2.45,1.66,2.48,1.58,2.35,Bastad_ATP250_2023,202103,126094,Bastad_ATP250_2023_126094_202103
39,Bastad,Nordea Open,2023-07-23,ATP250,Outdoor,Clay,The Final,3,Rublev A.,Ruud C.,7.0,4.0,4525.0,5005.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.39,1.65,2.53,1.71,2.29,1.62,Bastad_ATP250_2023,134770,126094,Bastad_ATP250_2023_126094_134770
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Altmaier D.,Bonzi B.,64.0,107.0,813.0,603.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.09,1.44,3.11,1.4,2.9,Gstaad_ATP250_2023,126127,127157,Gstaad_ATP250_2023_127157_126127
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Bergs Z.,Djere L.,175.0,55.0,335.0,865.0,6.0,0.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.5,1.34,3.5,1.37,3.26,1.33,Gstaad_ATP250_2023,111513,200267,Gstaad_ATP250_2023_200267_111513
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Ritschard A.,110.0,163.0,595.0,357.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.84,1.49,2.87,1.44,2.75,Gstaad_ATP250_2023,106310,144719,Gstaad_ATP250_2023_144719_106310
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Medjedovic H.,Zhang Zh.,183.0,70.0,322.0,796.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.75,2.19,1.82,2.25,1.7,2.13,Gstaad_ATP250_2023,111190,209098,Gstaad_ATP250_2023_209098_111190
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Muller A.,94.0,76.0,631.0,748.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.87,2.02,1.87,2.2,1.79,2.0,Gstaad_ATP250_2023,124186,106233,Gstaad_ATP250_2023_106233_124186
40,Gstaad,Suisse Open Gstaad,2023-07-17,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Huesler M.A.,118.0,84.0,535.0,704.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.38,1.65,2.45,1.76,2.23,1.64,Gstaad_ATP250_2023,144817,200514,Gstaad_ATP250_2023_200514_144817
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Rinderknech A.,136.0,82.0,462.0,721.0,6.0,2.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.3,1.62,2.48,1.6,2.5,1.66,2.36,1.57,Gstaad_ATP250_2023,126239,105487,Gstaad_ATP250_2023_105487_126239
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Daniel T.,90.0,112.0,662.0,580.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.72,2.22,1.77,2.23,1.69,2.15,Gstaad_ATP250_2023,106121,106398,Gstaad_ATP250_2023_106398_106121
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Virtanen O.,66.0,132.0,808.0,489.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.32,3.58,1.32,3.58,1.3,3.4,Gstaad_ATP250_2023,202261,122669,Gstaad_ATP250_2023_122669_202261
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Stricker D.,Fils A.,106.0,68.0,605.0,800.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.28,1.69,2.38,1.8,2.14,1.7,Gstaad_ATP250_2023,209950,208502,Gstaad_ATP250_2023_208502_209950
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Fognini F.,79.0,128.0,742.0,507.0,6.0,1.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.85,2.05,1.85,2.14,1.74,2.05,Gstaad_ATP250_2023,104926,105077,Gstaad_ATP250_2023_105077_104926
40,Gstaad,Suisse Open Gstaad,2023-07-18,ATP250,Outdoor,Clay,1st Round,3,Wawrinka S.,Carballes Baena R.,74.0,60.0,764.0,845.0,6.0,1.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.44,2.75,1.52,2.71,1.53,2.91,1.46,2.68,Gstaad_ATP250_2023,106148,104527,Gstaad_ATP250_2023_104527_106148
40,Gstaad,Suisse Open Gstaad,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Bergs Z.,Rodionov J.,175.0,118.0,335.0,535.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.73,2.1,1.72,2.26,1.8,2.26,1.72,2.1,Gstaad_ATP250_2023,200514,200267,Gstaad_ATP250_2023_200267_200514
40,Gstaad,Suisse Open Gstaad,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Medjedovic H.,Thiem D.,183.0,94.0,322.0,631.0,7.0,5.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.31,1.69,2.65,1.69,2.37,1.57,Gstaad_ATP250_2023,106233,209098,Gstaad_ATP250_2023_209098_106233
40,Gstaad,Suisse Open Gstaad,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Altmaier D.,46.0,64.0,961.0,813.0,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.72,2.25,1.73,2.4,1.65,2.21,Gstaad_ATP250_2023,127157,105870,Gstaad_ATP250_2023_105870_127157
40,Gstaad,Suisse Open Gstaad,2023-07-19,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Stricker D.,44.0,106.0,1010.0,605.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.17,1.78,2.18,1.83,2.05,1.75,Gstaad_ATP250_2023,208502,200175,Gstaad_ATP250_2023_200175_208502
40,Gstaad,Suisse Open Gstaad,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Varillas J. P.,Bagnis F.,66.0,136.0,808.0,462.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.56,2.62,1.56,2.84,1.47,2.64,Gstaad_ATP250_2023,105487,122669,Gstaad_ATP250_2023_122669_105487
40,Gstaad,Suisse Open Gstaad,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Sonego L.,79.0,42.0,742.0,1025.0,6.0,3.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.03,1.44,3.03,1.46,2.84,1.42,Gstaad_ATP250_2023,132283,105077,Gstaad_ATP250_2023_105077_132283
40,Gstaad,Suisse Open Gstaad,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Cachin P.,Bautista Agut R.,90.0,25.0,662.0,1480.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.18,1.77,2.25,1.77,2.11,1.71,Gstaad_ATP250_2023,105138,106398,Gstaad_ATP250_2023_106398_105138
40,Gstaad,Suisse Open Gstaad,2023-07-20,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Wawrinka S.,110.0,74.0,595.0,764.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.82,1.49,3.0,1.5,2.71,1.45,Gstaad_ATP250_2023,104527,144719,Gstaad_ATP250_2023_144719_104527
40,Gstaad,Suisse Open Gstaad,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Bergs Z.,44.0,175.0,1010.0,335.0,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.49,2.84,1.53,2.87,1.47,2.67,Gstaad_ATP250_2023,200267,200175,Gstaad_ATP250_2023_200175_200267
40,Gstaad,Suisse Open Gstaad,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Varillas J. P.,79.0,66.0,742.0,808.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.38,1.57,2.45,1.62,2.5,1.67,2.36,1.58,Gstaad_ATP250_2023,122669,105077,Gstaad_ATP250_2023_105077_122669
40,Gstaad,Suisse Open Gstaad,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Cachin P.,Munar J.,90.0,110.0,662.0,595.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.02,1.88,2.08,1.91,1.97,1.82,Gstaad_ATP250_2023,144719,106398,Gstaad_ATP250_2023_106398_144719
40,Gstaad,Suisse Open Gstaad,2023-07-21,ATP250,Outdoor,Clay,Quarterfinals,3,Medjedovic H.,Hanfmann Y.,183.0,46.0,322.0,961.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.61,1.56,2.68,1.6,2.48,1.53,Gstaad_ATP250_2023,105870,209098,Gstaad_ATP250_2023_209098_105870
40,Gstaad,Suisse Open Gstaad,2023-07-22,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Kecmanovic M.,79.0,44.0,742.0,1010.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.3,1.7,2.31,1.76,2.2,1.67,Gstaad_ATP250_2023,200175,105077,Gstaad_ATP250_2023_105077_200175
40,Gstaad,Suisse Open Gstaad,2023-07-22,ATP250,Outdoor,Clay,Semifinals,3,Cachin P.,Medjedovic H.,90.0,183.0,662.0,322.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.81,2.13,1.81,2.21,1.73,2.1,Gstaad_ATP250_2023,209098,106398,Gstaad_ATP250_2023_106398_209098
40,Gstaad,Suisse Open Gstaad,2023-07-23,ATP250,Outdoor,Clay,The Final,3,Cachin P.,Ramos-Vinolas A.,90.0,79.0,662.0,742.0,3.0,6.0,6.0,0.0,7.0,5.0,,,,,2.0,1.0,Completed,1.67,2.2,1.67,2.36,1.68,2.41,1.63,2.27,Gstaad_ATP250_2023,105077,106398,Gstaad_ATP250_2023_106398_105077
41,Newport,Hall of Fame Championships,2023-07-17,ATP250,Outdoor,Grass,1st Round,3,Broady L.,Mochizuki S.,130.0,192.0,500.0,304.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,2.93,1.46,2.93,1.43,2.76,Newport_ATP250_2023,208278,106281,Newport_ATP250_2023_106281_208278
41,Newport,Hall of Fame Championships,2023-07-17,ATP250,Outdoor,Grass,1st Round,3,Thompson J.,Kovacevic A.,69.0,123.0,798.0,526.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.59,1.4,3.68,1.31,3.34,Newport_ATP250_2023,206499,111442,Newport_ATP250_2023_111442_206499
41,Newport,Hall of Fame Championships,2023-07-17,ATP250,Outdoor,Grass,1st Round,3,Hijikata R.,Shelbayh A.,116.0,240.0,556.0,249.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.52,2.7,1.52,2.85,1.45,2.71,Newport_ATP250_2023,209406,208014,Newport_ATP250_2023_208014_209406
41,Newport,Hall of Fame Championships,2023-07-17,ATP250,Outdoor,Grass,1st Round,3,Moutet C.,Spizzirri E.,73.0,,768.0,,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,7.31,1.14,9.75,1.11,6.27,Newport_ATP250_2023,208118,144895,Newport_ATP250_2023_144895_208118
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Michelsen A.,Cressy M.,190.0,105.0,308.0,605.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.75,1.44,2.69,1.52,2.75,1.55,2.58,1.49,Newport_ATP250_2023,202195,210506,Newport_ATP250_2023_210506_202195
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Isner J.,Bolt A.,126.0,345.0,515.0,146.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.59,2.5,1.66,2.5,1.59,2.32,Newport_ATP250_2023,106109,104545,Newport_ATP250_2023_104545_106109
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Brouwer G.,Purcell M.,145.0,71.0,418.0,786.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.04,1.95,1.96,1.83,Newport_ATP250_2023,126845,133835,Newport_ATP250_2023_133835_126845
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Duckworth J.,Lestienne C.,129.0,86.0,505.0,691.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.73,2.1,1.79,2.13,1.8,2.21,1.73,2.09,Newport_ATP250_2023,106005,105902,Newport_ATP250_2023_105902_106005
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Quinn E.,Mukund S.,434.0,356.0,100.0,140.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.97,1.92,2.0,1.95,1.91,1.87,Newport_ATP250_2023,124154,210319,Newport_ATP250_2023_210319_124154
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Anderson K.,Diallo G.,296.0,141.0,221.0,443.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.43,1.62,2.62,1.67,2.39,1.57,Newport_ATP250_2023,209113,104731,Newport_ATP250_2023_104731_209113
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Tu L.,Vukic A.,252.0,83.0,231.0,716.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.53,1.34,3.75,1.35,3.48,1.3,Newport_ATP250_2023,126846,111454,Newport_ATP250_2023_111454_126846
41,Newport,Hall of Fame Championships,2023-07-18,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,Chung Y.,197.0,322.0,297.0,160.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.48,2.83,1.48,3.0,1.43,2.79,Newport_ATP250_2023,126283,105449,Newport_ATP250_2023_105449_126283
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Thompson J.,Broady L.,69.0,130.0,798.0,500.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.51,2.77,1.61,2.79,1.49,2.59,Newport_ATP250_2023,106281,111442,Newport_ATP250_2023_111442_106281
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Hijikata R.,38.0,116.0,1146.0,556.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.67,1.54,2.81,1.48,2.6,Newport_ATP250_2023,208014,105173,Newport_ATP250_2023_105173_208014
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Anderson K.,Brouwer G.,296.0,145.0,221.0,418.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.79,2.14,1.87,2.14,1.76,2.04,Newport_ATP250_2023,133835,104731,Newport_ATP250_2023_104731_133835
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Paul T.,Quinn E.,14.0,434.0,2320.0,100.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.08,10.58,1.09,11.2,1.06,9.18,Newport_ATP250_2023,210319,126205,Newport_ATP250_2023_126205_210319
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Michelsen A.,Duckworth J.,190.0,129.0,308.0,505.0,4.0,6.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,1.57,2.38,1.6,2.51,1.64,2.51,1.58,2.36,Newport_ATP250_2023,105902,210506,Newport_ATP250_2023_210506_105902
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Mcdonald M.,Tu L.,59.0,252.0,845.0,231.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.73,1.24,5.0,1.2,4.47,Newport_ATP250_2023,111454,111456,Newport_ATP250_2023_111456_111454
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Humbert U.,Johnson S.,40.0,197.0,1036.0,297.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.17,1.41,3.21,1.38,3.0,Newport_ATP250_2023,105449,200005,Newport_ATP250_2023_200005_105449
41,Newport,Hall of Fame Championships,2023-07-19,ATP250,Outdoor,Grass,2nd Round,3,Isner J.,Moutet C.,126.0,73.0,515.0,768.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.88,2.03,2.0,2.1,1.87,1.91,Newport_ATP250_2023,144895,104545,Newport_ATP250_2023_104545_144895
41,Newport,Hall of Fame Championships,2023-07-20,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,Thompson J.,38.0,69.0,1146.0,798.0,6.0,0.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.2,1.67,2.34,1.68,2.42,1.71,2.23,1.64,Newport_ATP250_2023,111442,105173,Newport_ATP250_2023_105173_111442
41,Newport,Hall of Fame Championships,2023-07-20,ATP250,Outdoor,Grass,Quarterfinals,3,Humbert U.,Anderson K.,40.0,296.0,1036.0,221.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.63,2.44,1.76,2.46,1.61,2.29,Newport_ATP250_2023,104731,200005,Newport_ATP250_2023_200005_104731
41,Newport,Hall of Fame Championships,2023-07-21,ATP250,Outdoor,Grass,Quarterfinals,3,Michelsen A.,Mcdonald M.,190.0,59.0,308.0,845.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.74,1.52,2.74,1.6,2.53,1.51,Newport_ATP250_2023,111456,210506,Newport_ATP250_2023_210506_111456
41,Newport,Hall of Fame Championships,2023-07-21,ATP250,Outdoor,Grass,Quarterfinals,3,Isner J.,Paul T.,126.0,14.0,515.0,2320.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.44,2.89,1.47,2.9,1.62,2.7,1.46,Newport_ATP250_2023,126205,104545,Newport_ATP250_2023_104545_126205
41,Newport,Hall of Fame Championships,2023-07-22,ATP250,Outdoor,Grass,Semifinals,3,Mannarino A.,Humbert U.,38.0,40.0,1146.0,1036.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.81,2.15,1.83,2.15,1.77,2.04,Newport_ATP250_2023,200005,105173,Newport_ATP250_2023_105173_200005
41,Newport,Hall of Fame Championships,2023-07-22,ATP250,Outdoor,Grass,Semifinals,3,Michelsen A.,Isner J.,190.0,126.0,308.0,515.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.03,1.88,2.14,1.9,1.99,1.81,Newport_ATP250_2023,104545,210506,Newport_ATP250_2023_210506_104545
41,Newport,Hall of Fame Championships,2023-07-23,ATP250,Outdoor,Grass,The Final,3,Mannarino A.,Michelsen A.,38.0,190.0,1146.0,308.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.67,2.36,1.74,2.37,1.64,2.25,Newport_ATP250_2023,210506,105173,Newport_ATP250_2023_105173_210506
42,Atlanta,Atlanta Open,2023-07-24,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Quinn E.,82.0,394.0,716.0,116.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.33,3.58,1.38,3.58,1.34,3.22,Atlanta_ATP250_2023,210319,126846,Atlanta_ATP250_2023_126846_210319
42,Atlanta,Atlanta Open,2023-07-24,ATP250,Outdoor,Hard,1st Round,3,Harris L.,Duckworth J.,204.0,128.0,289.0,518.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.42,3.06,1.44,3.07,1.4,2.91,Atlanta_ATP250_2023,105902,144750,Atlanta_ATP250_2023_144750_105902
42,Atlanta,Atlanta Open,2023-07-25,ATP250,Outdoor,Hard,1st Round,3,Kokkinakis T.,Monfils G.,86.0,322.0,676.0,162.0,1.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,1.61,2.45,1.61,2.53,1.56,2.4,Atlanta_ATP250_2023,104792,106423,Atlanta_ATP250_2023_106423_104792
