match_id,elo_winner,elo_loser,surface_elo_winner,surface_elo_loser,blended_elo_winner,blended_elo_loser
Eastbourne_2023_111456_126203,1790.33299652476,1965.487168392094,1733.3666376555955,1867.5336157647648,1778.939724750927,1945.8964578666282
Eastbourne_2023_200670_209414,1793.6824790895294,1644.468749470095,1598.331640646708,1638.3884047355104,1754.6123114009652,1643.2526805231782
Eastbourne_2023_200175_126846,1795.37933174213,1638.743535339646,1702.5764455163303,1629.5228113370545,1776.81875449697,1636.8993905391278
Mallorca_2023_105870_126774,1870.1434361097715,2047.8125331406068,1651.5582370865218,1838.7325050665934,1826.4263963051217,2005.9965275258041
Eastbourne_2023_126205_202104,1892.8080069232462,1765.344954530691,1714.3739173208508,1673.6558173868355,1857.1211890027673,1747.0071271019199
Mallorca_2023_111153_210097,1702.0209302438407,1700.8351723525511,1631.938196027256,1600.0895339086471,1688.004383400524,1680.6860446637704
Mallorca_2023_103852_111442,1552.9571818954191,1743.978290807814,1715.6523384092536,1842.1114274903866,1585.496213198186,1783.2315454808431
Mallorca_2023_126239_106005,1744.840881583711,1687.19928550252,1566.0746525899253,1655.417212795065,1709.087635784954,1680.8428709610291
Eastbourne_2023_111190_202195,1741.746781190918,1728.3159882437394,1596.152343333871,1820.189897751943,1712.6278936195088,1746.6907701453802
Mallorca_2023_144750_200303,1775.930110994385,1697.3342406900356,1714.3439936364437,1662.3953118982415,1763.6128875227969,1690.3464549316768
Eastbourne_2023_202103_111190,1922.4176542006896,1759.851490314579,1585.9766332757224,1650.4070493321224,1855.1294500156964,1737.962602118088
Eastbourne_2023_126205_200670,1900.2686578010703,1801.441776898428,1737.6497484557501,1636.0941137931384,1867.7448759320064,1768.3722442773703
Eastbourne_2023_106296_200175,1791.6680305456755,1802.4793606758778,1656.4363992951246,1725.152794850105,1764.6217042955655,1787.0140475107235
Mallorca_2023_111153_126239,1718.851354351318,1757.497305378974,1657.6973341048795,1605.538418455764,1706.6205503020306,1727.105527994332
Mallorca_2023_105870_103852,1893.9950412319236,1592.3114392667708,1700.6102649831457,1759.7743314386062,1855.3180859821682,1625.8040177011378
Eastbourne_2023_111456_144707,1808.8805600438964,1761.7423849799532,1772.0860052973626,1634.3425911209613,1801.5216490945897,1736.262426208155
Mallorca_2023_105173_144895,1822.0689846598414,1758.545962734656,1866.7925515011036,1659.6932025683932,1831.013698028094,1738.7754107014036
Mallorca_2023_111153_144750,1738.3587730702998,1797.6423183467523,1682.1025986346392,1742.9228982496693,1727.107538183168,1786.6984343273357
Mallorca_2023_105173_105870,1833.0505307561114,1899.0166016644232,1879.50077844444,1738.80882083714,1851.6306298314425,1866.9750454989667
Mallorca_2023_111153_105173,1759.6654521843657,1849.691893523014,1716.174255058531,1896.6148349399068,1750.967212759199,1868.461070089771
Eastbourne_2023_202103_111456,1929.5258546735267,1820.2350576458496,1625.7827542570435,1789.8000211178544,1868.7772345902304,1814.1480503402506
Eastbourne_2023_126205_106296,1909.0864127714638,1808.7149029127208,1757.6515679247843,1692.677495115326,1878.799443802128,1785.507421353242
Eastbourne_2023_202103_126205,1938.6293269243563,1918.3052361239004,1673.8384148277953,1781.6027952631189,1885.6711445050441,1890.9647479517441
London_2023_106281_106005,1659.8184039748662,1673.0335119677798,1617.5119430342204,1608.6536919934624,1651.357111786737,1660.1575479729163
London_2023_111581_200000,1700.4989418191142,1946.7208141313515,1581.982689536109,1885.7723281377505,1676.7956913625135,1934.5311169326314
London_2023_104925_106398,2313.661876987964,1698.3619903417093,2331.289258997243,1563.8261054113796,2317.18735338982,1671.4548133556434
London_2023_128034_105077,1922.5059349796768,1643.3225889897274,1876.1563336254674,1562.953111106583,1913.236014708835,1627.2486934130986
London_2023_109739_127339,1652.7776043867937,1559.6788808164808,1745.7667031793674,1553.7696767042762,1671.3754241453084,1558.4970399940398
London_2023_207518_122669,1912.047689173373,1742.1597013179342,1629.450735087351,1600.0,1855.5282983561688,1713.7277610543474
London_2023_111442_206909,1716.9118234088755,1787.9877492292662,1807.1693121588103,1677.3498862911601,1753.0148189088495,1765.8601766416452
London_2023_106234_209414,1766.930062354309,1630.6624079031194,1611.4047676876646,1596.916692312335,1735.8250034209802,1623.9132647849626
London_2023_144895_104755,1743.797166402149,1753.6606674519896,1645.1691203135833,1808.9026674100048,1724.0715571844362,1764.7090674435926
London_2023_126094_126845,2036.801570858263,1609.6234438524211,1968.1951686226216,1665.4063629947943,2023.0802904111347,1620.7800276808957
London_2023_144642_202104,1584.9971385717934,1756.6828435411023,1591.7075784955498,1643.0132987431239,1586.3392265565449,1733.9489345815068
London_2023_105676_206681,1725.8807699864492,1758.4951102039583,1917.478696145753,1600.0,1764.20035521831,1726.7960881631668
London_2023_123755_106415,1612.3164619795348,1852.234699295947,1656.7948121651164,1539.9921510249567,1621.2121320166511,1789.786189641749
London_2023_200670_111505,1791.6075512830857,1626.5314881449735,1612.0265527137317,1590.1423109929824,1755.691351569215,1619.2536527145755
London_2023_206173_207678,2026.6383322992958,1659.371928000301,1755.4871141117546,1600.0,1972.4080886617876,1647.497542400241
London_2023_104527_200325,1833.6152542439213,1845.2464508769312,1737.570732513011,1658.0354724110307,1814.4063498977393,1807.8042551837511
London_2023_106043_200175,1759.6230039450477,1789.104737396804,1766.3817878920036,1689.2471018422461,1760.9747607344389,1769.1332102858926
London_2023_126846_127157,1624.459697562651,1659.9979206381033,1599.8731446680633,1542.3644856577266,1619.5423869837334,1636.471233642028
London_2023_144719_104545,1679.8051549292088,1794.2956457258367,1510.0834019030747,1894.3448850330965,1645.860804323982,1814.3054935872888
London_2023_106214_136440,1663.2730641425699,1711.5796130386357,1727.4090958965862,1558.8793798657243,1676.1002704933733,1681.0395664040534
London_2023_144707_144684,1749.5320656387378,1822.0574837844504,1614.678771194027,1644.1838069565374,1722.5614067497957,1786.4827484188677
London_2023_123828_105583,1561.3279911078143,1814.8613105862912,1533.1951873636299,1657.3117631355053,1555.7014303589774,1783.3514010961342
London_2023_134770_106362,1997.985091147695,1549.9993767739834,1643.818663039151,1600.0,1927.1518055259862,1559.9995014191868
London_2023_122330_111456,1869.1402542812787,1810.651339917934,1977.6580216746556,1746.8158995787535,1912.5473612386295,1797.8842518500978
London_2023_111460_105554,1696.7280477298036,1781.7482709318604,1587.7316512187408,1705.0585772414825,1674.9287684275912,1766.410332193785
London_2023_144869_126523,1802.1829080402615,1735.6173798089642,1544.242989750294,1509.055998447151,1750.5949243822681,1690.3051035366016
London_2023_104918_126106,1835.5092283207753,1700.8984465731057,1815.8569642657014,1636.6010873878256,1831.5787755097606,1688.0389747360498
London_2023_207989_104871,2229.1306097766674,1722.1428564626365,1867.8742170892092,1711.2520128615076,2156.879331239176,1719.9646877424107
London_2023_111815_207830,1947.468162035878,1685.233373313944,1899.9156891731334,1600.0,1937.9576674633292,1668.1866986511552
London_2023_106296_144750,1796.431788481084,1764.6674800718117,1667.892873034369,1703.7632411129669,1770.724005391741,1752.486632280043
London_2023_124186_126239,1763.5856556586511,1739.9383263709685,1600.0,1578.6336906610234,1730.868524526921,1707.6773992289795
London_2023_105550_106432,1677.5100654315593,1869.6669360485892,1741.594067263696,1877.2780715810825,1690.3268657979868,1871.189163155088
London_2023_106421_209259,2170.0460586008294,1600.0,1934.818456701303,1600.0,2123.000538220924,1600.0
London_2023_105777_200647,1949.9519920661764,1570.290380968165,1779.0300573781433,1600.0,1915.7676051285698,1576.2323047745322
London_2023_208004_126127,1469.9195215871512,1792.3320003924096,1500.0,1695.8368904796794,1475.935617269721,1773.0329784098635
London_2023_105683_110602,1921.7231978282632,1554.6372972210813,1905.478028546912,1626.0104362701616,1918.474163971993,1568.9119250308977
London_2023_202103_132686,1951.4991537980343,1676.4324469375756,1717.3833179969724,1544.4335793507053,1904.675986637822,1650.0326734202017
London_2023_133430_105430,1856.1998416556837,1710.2463342806557,1773.6772064995766,1665.5916525811565,1839.6953146244623,1701.315397940756
London_2023_208502_200615,1734.0264560915336,1723.5195881081727,1695.602862914552,1496.8017419350028,1726.3417374561375,1678.1760188735389
London_2023_208103_124116,1826.2579467270593,1782.6183578023852,1615.7603233963061,1617.0924803124558,1784.1584220609088,1749.5131823043994
London_2023_126207_200059,1966.6343227496147,1774.6493570469506,1877.8436668404217,1612.5192892327962,1948.8761915677762,1742.2233434841198
London_2023_126128_105138,1734.4927872957837,1854.0995644040402,1592.3176914077198,1956.429278539246,1706.0577681181712,1874.5655072310815
London_2023_126774_106233,2030.9083065695731,1812.4679618831478,1796.1027176104901,1800.0287803501064,1983.9471887777568,1809.9801255765396
London_2023_126203_105870,1949.0298969870066,1878.3640806133938,1832.9333547884041,1718.6440759688214,1925.8105885472862,1846.4200796844796
London_2023_208029_207785,2069.1063169888635,1563.990876520184,1667.0752141138846,1561.420536551165,1988.7000964138679,1563.4768085263804
London_2023_206173_106043,2029.0544694125158,1774.7617755706624,1771.532886605473,1792.2535999511474,1977.5501528511074,1778.2601404467596
London_2023_104925_111442,2314.4242233433743,1737.2616888619577,2332.079957144749,1822.8017821483838,2317.9553701036493,1771.477726176528
London_2023_105916_134868,1845.6824907669063,1873.0962785666436,1867.667967694906,1845.5957858224856,1850.0795861525064,1867.5961800178122
London_2023_111513_202195,1792.9851181232432,1715.646644496637,1684.4645939001682,1780.3607743819066,1771.2810132786283,1728.589470473691
London_2023_105173_207686,1831.3572251494438,1680.6808467661572,1854.7727160400077,1600.0,1840.7234215056692,1664.544677412926
London_2023_126205_208278,1905.6581241713884,1434.1643410966353,1742.8414650308457,1500.0,1873.09479234328,1447.3314728773082
London_2023_125802_105948,1761.593971965387,1674.5257849943887,1670.717315842738,1550.6753150440013,1743.4186407408574,1649.7556910043113
London_2023_106218_106198,1754.186842378617,1614.7120042718032,1613.164933827161,1547.5369748514659,1725.982460668326,1601.2769983877358
London_2023_111153_106329,1783.3580705206145,1673.3512552880613,1759.6866988621941,1577.366620793454,1773.8895218572466,1654.1543283891401
London_2023_210097_106121,1685.1492856054774,1779.2618441873049,1570.177229859741,1673.3101931997937,1662.1548744563302,1758.0715139898027
London_2023_106210_200624,1685.047774076832,1977.6225860592372,1823.7505028990906,1810.605295942879,1712.7883198412837,1944.2191280359657
London_2023_122298_111190,1790.419321866563,1748.8365582060633,1701.0817043621098,1609.606966551939,1772.5517983656725,1720.9906398752387
London_2023_133297_144817,1705.977944675028,1668.1473036150944,1639.1537973512297,1567.9848459782222,1692.6131152102685,1648.11481208772
London_2023_100644_133835,2030.2711506992969,1753.065573453428,1928.9253670982146,1561.4302256697708,2010.0019939790805,1714.7385038966968
London_2023_106331_209098,1757.7888775014844,1419.815758640689,1610.9998029314115,1500.0,1728.4310625874698,1435.8526069125512
London_2023_106148_208286,1778.5295747556568,1686.9187374418802,1532.354157878115,1600.0,1729.2944913801484,1669.5349899535042
London_2023_106186_200005,1706.68814256287,1705.5388845178975,1731.7007041549357,1747.6351867671299,1711.6906548812833,1713.9581449677441
London_2023_126610_132283,1934.0447213752884,1835.3207059405922,2088.7040302358787,1763.8646067711488,1964.9765831474065,1821.0294861067036
London_2023_109739_111581,1673.8130482865704,1735.2086269850497,1764.9608646987394,1647.3456365139425,1692.0426115690043,1717.6360288908284
London_2023_104527_144869,1849.0276450799388,1813.0992266130677,1767.4127446589036,1575.9437784798802,1832.7046649957317,1765.6681369864305
London_2023_111460_126846,1715.4080912472534,1649.4907817169358,1631.819404421034,1627.555057634097,1698.6903538820095,1645.1036369003682
