tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2023-0301,Auckland,Hard,32,A,20230109,299,104755,,,Richard Gasquet,R,185.0,FRA,36.5,106005,,,Constant Lestienne,R,180.0,FRA,30.6,W/O,3,SF,0.0,,,,,,,,,,,,,,,,,,,67.0,740.0,65.0,760.0,Gasquet R.,Lestienne C.,Auckland_2023_104755_106005
2023-0301,Auckland,Hard,32,A,20230109,298,111815,2.0,,Cameron Norrie,L,188.0,GBR,27.3,202385,,,Jenson Brooksby,R,188.0,USA,22.2,6-3 6-4,3,SF,98.0,3.0,0.0,48.0,31.0,27.0,11.0,10.0,3.0,4.0,4.0,0.0,73.0,43.0,26.0,14.0,9.0,6.0,9.0,12.0,2575.0,48.0,920.0,Norrie C.,Brooksby J.,Auckland_2023_111815_202385
2023-0301,Auckland,Hard,32,A,20230109,297,106005,,,Constant Lestienne,R,180.0,FRA,30.6,111513,,,Laslo Djere,R,188.0,SRB,27.6,2-6 7-6(2) 7-5,3,QF,166.0,5.0,1.0,118.0,77.0,54.0,19.0,16.0,14.0,18.0,8.0,3.0,109.0,61.0,47.0,21.0,16.0,2.0,5.0,65.0,760.0,70.0,713.0,Lestienne C.,Djere L.,Auckland_2023_106005_111513
2023-0301,Auckland,Hard,32,A,20230109,296,104755,,,Richard Gasquet,R,185.0,FRA,36.5,105676,,,David Goffin,R,180.0,BEL,32.0,1-6 6-1 6-1,3,QF,94.0,6.0,3.0,61.0,37.0,26.0,10.0,11.0,0.0,4.0,8.0,2.0,64.0,37.0,20.0,9.0,10.0,7.0,13.0,67.0,740.0,53.0,870.0,Gasquet R.,Goffin D.,Auckland_2023_104755_105676
2023-0301,Auckland,Hard,32,A,20230109,295,202385,,,Jenson Brooksby,R,188.0,USA,22.2,111460,,,Quentin Halys,R,191.0,FRA,26.2,7-6(3) 7-6(2),3,QF,114.0,2.0,2.0,82.0,49.0,37.0,18.0,12.0,3.0,5.0,13.0,3.0,75.0,43.0,33.0,16.0,12.0,1.0,3.0,48.0,920.0,64.0,771.0,Brooksby J.,Halys Q.,Auckland_2023_202385_111460
2023-0301,Auckland,Hard,32,A,20230109,294,111815,2.0,,Cameron Norrie,L,188.0,GBR,27.3,106218,,,Marcos Giron,R,180.0,USA,29.4,6-1 6-7(5) 6-2,3,QF,123.0,5.0,4.0,88.0,64.0,45.0,12.0,13.0,5.0,6.0,6.0,0.0,80.0,53.0,29.0,14.0,14.0,1.0,7.0,12.0,2575.0,60.0,796.0,Norrie C.,Giron M.,Auckland_2023_111815_106218
2023-0301,Auckland,Hard,32,A,20230109,293,111513,,,Laslo Djere,R,188.0,SRB,27.6,134770,1.0,,Casper Ruud,R,183.0,NOR,24.0,3-6 6-3 7-6(3),3,R16,127.0,18.0,1.0,98.0,67.0,49.0,21.0,15.0,6.0,7.0,10.0,4.0,91.0,62.0,49.0,16.0,15.0,3.0,4.0,70.0,713.0,3.0,5720.0,Djere L.,Ruud C.,Auckland_2023_111513_134770
2023-0301,Auckland,Hard,32,A,20230109,292,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106296,,Q,Gregoire Barrere,R,183.0,FRA,28.8,1-6 7-6(4) 7-5,3,R16,123.0,4.0,6.0,91.0,59.0,43.0,10.0,15.0,2.0,7.0,7.0,0.0,92.0,64.0,42.0,17.0,16.0,4.0,8.0,65.0,760.0,88.0,603.0,Lestienne C.,Barrere G.,Auckland_2023_106005_106296
2023-0301,Auckland,Hard,32,A,20230109,291,104755,,,Richard Gasquet,R,185.0,FRA,36.5,105311,,LL,Joao Sousa,R,185.0,POR,33.7,7-6(2) 6-2,3,R16,97.0,7.0,1.0,60.0,35.0,29.0,16.0,10.0,2.0,2.0,1.0,4.0,65.0,42.0,29.0,10.0,10.0,3.0,5.0,67.0,740.0,82.0,638.0,Gasquet R.,Sousa J.,Auckland_2023_104755_105311
2023-0301,Auckland,Hard,32,A,20230109,290,105676,,,David Goffin,R,180.0,BEL,32.0,111153,,Q,Christopher Eubanks,R,201.0,USA,26.6,6-2 6-4,3,R16,80.0,7.0,1.0,59.0,43.0,35.0,6.0,9.0,6.0,6.0,12.0,3.0,63.0,45.0,31.0,5.0,9.0,6.0,9.0,53.0,870.0,123.0,462.0,Goffin D.,Eubanks C.,Auckland_2023_105676_111153
2023-0301,Auckland,Hard,32,A,20230109,289,111460,,,Quentin Halys,R,191.0,FRA,26.2,210097,,WC,Ben Shelton,L,,USA,20.2,6-3 6-2,3,R16,67.0,10.0,2.0,42.0,32.0,30.0,6.0,9.0,0.0,0.0,8.0,7.0,54.0,35.0,23.0,8.0,8.0,4.0,7.0,64.0,771.0,92.0,584.0,Halys Q.,Shelton B.,Auckland_2023_111460_210097
2023-0301,Auckland,Hard,32,A,20230109,288,202385,,,Jenson Brooksby,R,188.0,USA,22.2,106043,3.0,,Diego Schwartzman,R,170.0,ARG,30.3,6-1 0-0 RET,3,R16,48.0,0.0,0.0,26.0,15.0,11.0,7.0,4.0,0.0,0.0,0.0,1.0,22.0,17.0,8.0,2.0,3.0,2.0,4.0,48.0,920.0,25.0,1550.0,Brooksby J.,Schwartzman D.,Auckland_2023_202385_106043
2023-0301,Auckland,Hard,32,A,20230109,287,106218,,,Marcos Giron,R,180.0,USA,29.4,200670,,,J J Wolf,R,183.0,USA,24.0,6-4 6-4,3,R16,94.0,3.0,1.0,52.0,37.0,31.0,11.0,10.0,2.0,2.0,7.0,1.0,76.0,47.0,30.0,16.0,10.0,7.0,9.0,60.0,796.0,66.0,746.0,Giron M.,Wolf J.J.,Auckland_2023_106218_200670
2023-0301,Auckland,Hard,32,A,20230109,286,111815,2.0,,Cameron Norrie,L,188.0,GBR,27.3,208103,,Q,Jiri Lehecka,R,185.0,CZE,21.1,6-4 6-7(4) 6-3,3,R16,165.0,4.0,1.0,98.0,64.0,42.0,27.0,16.0,3.0,4.0,6.0,0.0,102.0,68.0,47.0,16.0,15.0,8.0,11.0,12.0,2575.0,78.0,685.0,Norrie C.,Lehecka J.,Auckland_2023_111815_208103
2023-0301,Auckland,Hard,32,A,20230109,284,111513,,,Laslo Djere,R,188.0,SRB,27.6,144719,,,Jaume Munar,R,183.0,ESP,25.6,3-6 6-1 7-6(4),3,R32,145.0,7.0,4.0,104.0,66.0,42.0,18.0,14.0,6.0,11.0,4.0,5.0,89.0,53.0,35.0,15.0,14.0,3.0,9.0,70.0,713.0,62.0,777.0,Djere L.,Munar J.,Auckland_2023_111513_144719
2023-0301,Auckland,Hard,32,A,20230109,283,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106398,,,Pedro Cachin,R,185.0,ARG,27.7,6-3 6-1,3,R32,70.0,7.0,1.0,41.0,30.0,24.0,5.0,8.0,1.0,2.0,1.0,0.0,53.0,34.0,18.0,7.0,8.0,7.0,12.0,65.0,760.0,59.0,809.0,Lestienne C.,Cachin P.,Auckland_2023_106005_106398
2023-0301,Auckland,Hard,32,A,20230109,282,106296,,Q,Gregoire Barrere,R,183.0,FRA,28.8,104545,6.0,,John Isner,R,206.0,USA,37.7,6-7(3) 7-6(5) 6-3,3,R32,138.0,10.0,2.0,101.0,62.0,52.0,27.0,17.0,0.0,0.0,28.0,2.0,109.0,73.0,53.0,21.0,16.0,2.0,3.0,88.0,603.0,42.0,980.0,Barrere G.,Isner J.,Auckland_2023_106296_104545
2023-0301,Auckland,Hard,32,A,20230109,280,104755,,,Richard Gasquet,R,185.0,FRA,36.5,208485,,WC,Kiranpal Pannu,R,,NZL,26.0,6-3 6-1,3,R32,80.0,5.0,0.0,35.0,24.0,22.0,10.0,8.0,0.0,0.0,8.0,4.0,67.0,42.0,25.0,9.0,8.0,4.0,8.0,67.0,740.0,575.0,54.0,Gasquet R.,Pannu K.,Auckland_2023_104755_208485
2023-0301,Auckland,Hard,32,A,20230109,279,111153,,Q,Christopher Eubanks,R,201.0,USA,26.6,200005,,WC,Ugo Humbert,L,188.0,FRA,24.5,7-6(4) 7-6(3),3,R32,119.0,6.0,0.0,91.0,64.0,50.0,16.0,12.0,6.0,6.0,9.0,4.0,83.0,51.0,43.0,18.0,12.0,4.0,4.0,123.0,462.0,108.0,523.0,Eubanks C.,Humbert U.,Auckland_2023_111153_200005
2023-0301,Auckland,Hard,32,A,20230109,278,105676,,,David Goffin,R,180.0,BEL,32.0,122330,5.0,,Alexander Bublik,R,196.0,KAZ,25.5,6-3 6-4,3,R32,73.0,1.0,0.0,53.0,32.0,23.0,10.0,9.0,4.0,7.0,6.0,6.0,62.0,35.0,21.0,8.0,10.0,0.0,6.0,53.0,870.0,36.0,1130.0,Goffin D.,Bublik A.,Auckland_2023_105676_122330
2023-0301,Auckland,Hard,32,A,20230109,277,210097,,WC,Ben Shelton,L,,USA,20.2,202104,7.0,,Sebastian Baez,R,170.0,ARG,22.0,7-6(1) 6-1,3,R32,82.0,9.0,1.0,51.0,34.0,28.0,12.0,9.0,2.0,2.0,2.0,3.0,67.0,49.0,26.0,11.0,10.0,7.0,10.0,92.0,584.0,41.0,987.0,Shelton B.,Baez S.,Auckland_2023_210097_202104
2023-0301,Auckland,Hard,32,A,20230109,276,111460,,,Quentin Halys,R,191.0,FRA,26.2,144684,,,Alex Molcan,L,178.0,SVK,25.1,6-3 6-4,3,R32,53.0,20.0,0.0,53.0,34.0,32.0,9.0,10.0,1.0,1.0,5.0,5.0,44.0,28.0,21.0,10.0,9.0,1.0,3.0,64.0,771.0,54.0,850.0,Halys Q.,Molcan A.,Auckland_2023_111460_144684
2023-0301,Auckland,Hard,32,A,20230109,275,202385,,,Jenson Brooksby,R,188.0,USA,22.2,104926,,,Fabio Fognini,R,178.0,ITA,35.6,6-7(2) 6-1 6-3,3,R32,133.0,6.0,3.0,95.0,54.0,38.0,23.0,14.0,6.0,8.0,4.0,12.0,93.0,49.0,34.0,19.0,14.0,8.0,14.0,48.0,920.0,57.0,843.0,Brooksby J.,Fognini F.,Auckland_2023_202385_104926
2023-0301,Auckland,Hard,32,A,20230109,273,200670,,,J J Wolf,R,183.0,USA,24.0,105173,8.0,,Adrian Mannarino,L,183.0,FRA,34.5,6-4 7-6(4),3,R32,109.0,7.0,1.0,72.0,51.0,35.0,12.0,11.0,2.0,4.0,7.0,2.0,71.0,41.0,27.0,16.0,11.0,5.0,8.0,66.0,746.0,43.0,971.0,Wolf J.J.,Mannarino A.,Auckland_2023_200670_105173
2023-0301,Auckland,Hard,32,A,20230109,272,106218,,,Marcos Giron,R,180.0,USA,29.4,105948,,LL,Federico Coria,R,180.0,ARG,30.8,6-7(5) 6-4 7-5,3,R32,157.0,3.0,1.0,121.0,86.0,49.0,20.0,17.0,5.0,10.0,3.0,4.0,115.0,69.0,43.0,17.0,17.0,7.0,14.0,60.0,796.0,76.0,695.0,Giron M.,Coria F.,Auckland_2023_106218_105948
2023-0301,Auckland,Hard,32,A,20230109,271,208103,,Q,Jiri Lehecka,R,185.0,CZE,21.1,106329,,Q,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-5,3,R32,88.0,5.0,1.0,58.0,35.0,29.0,16.0,11.0,1.0,1.0,7.0,0.0,65.0,39.0,30.0,9.0,10.0,6.0,8.0,78.0,685.0,69.0,729.0,Lehecka J.,Monteiro T.,Auckland_2023_208103_106329
2023-8998,Adelaide 2,Hard,32,A,20230109,300,126952,,LL,Soon Woo Kwon,R,180.0,KOR,25.1,105138,4.0,,Roberto Bautista Agut,R,183.0,ESP,34.7,6-4 3-6 7-6(4),3,F,162.0,11.0,2.0,98.0,53.0,42.0,23.0,15.0,4.0,7.0,5.0,2.0,101.0,60.0,45.0,18.0,16.0,4.0,7.0,84.0,626.0,26.0,1545.0,Kwon S.W.,Bautista Agut R.,Adelaide 2_2023_126952_105138
2023-8998,Adelaide 2,Hard,32,A,20230109,299,105138,4.0,,Roberto Bautista Agut,R,183.0,ESP,34.7,106423,,WC,Thanasi Kokkinakis,R,196.0,AUS,26.7,7-6(4) 3-6 6-3,3,SF,154.0,7.0,1.0,107.0,70.0,52.0,20.0,15.0,11.0,12.0,20.0,1.0,77.0,46.0,39.0,22.0,15.0,0.0,1.0,26.0,1545.0,110.0,522.0,Bautista Agut R.,Kokkinakis T.,Adelaide 2_2023_105138_106423
2023-8998,Adelaide 2,Hard,32,A,20230109,298,126952,,LL,Soon Woo Kwon,R,180.0,KOR,25.1,207733,,,Jack Draper,L,191.0,GBR,21.0,7-6(6) 6-7(2) 6-3,3,SF,165.0,13.0,5.0,109.0,62.0,50.0,26.0,16.0,9.0,10.0,18.0,6.0,109.0,62.0,50.0,22.0,17.0,2.0,5.0,84.0,626.0,40.0,1010.0,Kwon S.W.,Draper J.,Adelaide 2_2023_126952_207733
2023-8998,Adelaide 2,Hard,32,A,20230109,297,106423,,WC,Thanasi Kokkinakis,R,196.0,AUS,26.7,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,23.3,6-3 6-7(4) 6-1,3,QF,130.0,22.0,3.0,84.0,56.0,48.0,18.0,15.0,2.0,2.0,3.0,3.0,93.0,56.0,42.0,17.0,13.0,7.0,10.0,110.0,522.0,28.0,1420.0,Kokkinakis T.,Kecmanovic M.,Adelaide 2_2023_106423_200175
2023-8998,Adelaide 2,Hard,32,A,20230109,296,105138,4.0,,Roberto Bautista Agut,R,183.0,ESP,34.7,200221,7.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.5,6-3 6-2,3,QF,82.0,6.0,0.0,42.0,32.0,25.0,8.0,8.0,0.0,0.0,2.0,3.0,66.0,35.0,21.0,13.0,9.0,7.0,11.0,26.0,1545.0,32.0,1280.0,Bautista Agut R.,Davidovich Fokina A.,Adelaide 2_2023_105138_200221
2023-8998,Adelaide 2,Hard,32,A,20230109,295,207733,,,Jack Draper,L,191.0,GBR,21.0,111575,3.0,,Karen Khachanov,R,198.0,RUS,26.6,6-4 7-6(3),3,QF,105.0,10.0,3.0,68.0,44.0,35.0,13.0,11.0,1.0,2.0,8.0,3.0,75.0,48.0,36.0,11.0,11.0,4.0,6.0,40.0,1010.0,20.0,1885.0,Draper J.,Khachanov K.,Adelaide 2_2023_207733_111575
2023-8998,Adelaide 2,Hard,32,A,20230109,294,126952,,LL,Soon Woo Kwon,R,180.0,KOR,25.1,144707,,Q,Mikael Ymer,R,183.0,SWE,24.3,6-1 6-2,3,QF,60.0,5.0,2.0,46.0,27.0,20.0,11.0,7.0,4.0,5.0,1.0,3.0,40.0,32.0,10.0,2.0,8.0,1.0,7.0,84.0,626.0,77.0,694.0,Kwon S.W.,Ymer M.,Adelaide 2_2023_126952_144707
2023-8998,Adelaide 2,Hard,32,A,20230109,293,106423,,WC,Thanasi Kokkinakis,R,196.0,AUS,26.7,126094,1.0,,Andrey Rublev,R,188.0,RUS,25.2,6-4 3-6 6-3,3,R16,117.0,17.0,1.0,70.0,44.0,38.0,16.0,14.0,0.0,1.0,10.0,4.0,90.0,55.0,42.0,15.0,14.0,3.0,5.0,110.0,522.0,6.0,3930.0,Kokkinakis T.,Rublev A.,Adelaide 2_2023_106423_126094
2023-8998,Adelaide 2,Hard,32,A,20230109,292,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,23.3,106186,,WC,Jason Kubler,R,178.0,AUS,29.6,5-7 7-6(1) 6-4,3,R16,154.0,14.0,1.0,92.0,54.0,43.0,23.0,17.0,1.0,4.0,19.0,3.0,113.0,72.0,50.0,22.0,17.0,5.0,8.0,28.0,1420.0,86.0,613.0,Kecmanovic M.,Kubler J.,Adelaide 2_2023_200175_106186
2023-8998,Adelaide 2,Hard,32,A,20230109,291,105138,4.0,,Roberto Bautista Agut,R,183.0,ESP,34.7,104898,,LL,Robin Haase,R,190.0,NED,35.7,6-3 3-6 6-3,3,R16,118.0,11.0,2.0,83.0,55.0,40.0,16.0,14.0,3.0,5.0,6.0,1.0,98.0,51.0,35.0,24.0,13.0,10.0,13.0,26.0,1545.0,257.0,207.0,Bautista Agut R.,Haase R.,Adelaide 2_2023_105138_104898
2023-8998,Adelaide 2,Hard,32,A,20230109,290,200221,7.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.5,105357,,Q,John Millman,R,183.0,AUS,33.5,6-3 6-3,3,R16,74.0,4.0,1.0,53.0,35.0,26.0,13.0,9.0,2.0,3.0,1.0,4.0,52.0,29.0,18.0,10.0,9.0,6.0,10.0,32.0,1280.0,148.0,378.0,Davidovich Fokina A.,Millman J.,Adelaide 2_2023_200221_105357
2023-8998,Adelaide 2,Hard,32,A,20230109,289,207733,,,Jack Draper,L,191.0,GBR,21.0,126205,8.0,,Tommy Paul,R,185.0,USA,25.6,6-4 6-4,3,R16,91.0,10.0,1.0,57.0,33.0,29.0,13.0,10.0,3.0,4.0,5.0,1.0,58.0,34.0,23.0,12.0,10.0,2.0,5.0,40.0,1010.0,35.0,1185.0,Draper J.,Paul T.,Adelaide 2_2023_207733_126205
2023-8998,Adelaide 2,Hard,32,A,20230109,288,111575,3.0,,Karen Khachanov,R,198.0,RUS,26.6,144817,,,Marc Andrea Huesler,L,196.0,SUI,26.5,6-4 6-4,3,R16,79.0,5.0,1.0,54.0,35.0,29.0,11.0,10.0,1.0,2.0,2.0,2.0,56.0,34.0,25.0,10.0,10.0,3.0,6.0,20.0,1885.0,55.0,846.0,Khachanov K.,Huesler M.A.,Adelaide 2_2023_111575_144817
2023-8998,Adelaide 2,Hard,32,A,20230109,287,144707,,Q,Mikael Ymer,R,183.0,SWE,24.3,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.7,3-6 7-6(2) 6-3,3,R16,180.0,4.0,8.0,136.0,99.0,64.0,12.0,16.0,14.0,20.0,5.0,7.0,100.0,62.0,36.0,18.0,14.0,11.0,16.0,77.0,694.0,63.0,775.0,Ymer M.,Mcdonald M.,Adelaide 2_2023_144707_111456
2023-8998,Adelaide 2,Hard,32,A,20230109,286,126952,,LL,Soon Woo Kwon,R,180.0,KOR,25.1,105807,2.0,,Pablo Carreno Busta,R,188.0,ESP,31.4,3-6 6-4 6-4,3,R16,140.0,11.0,3.0,88.0,57.0,44.0,16.0,14.0,5.0,7.0,10.0,6.0,107.0,65.0,44.0,22.0,15.0,4.0,7.0,84.0,626.0,15.0,2420.0,Kwon S.W.,Carreno Busta P.,Adelaide 2_2023_126952_105807
2023-8998,Adelaide 2,Hard,32,A,20230109,284,106423,,WC,Thanasi Kokkinakis,R,196.0,AUS,26.7,200615,,WC,Alexei Popyrin,R,196.0,AUS,23.4,6-0 6-7(5) 7-5,3,R32,164.0,11.0,2.0,101.0,67.0,50.0,18.0,15.0,5.0,6.0,11.0,8.0,99.0,51.0,41.0,17.0,15.0,4.0,9.0,110.0,522.0,113.0,506.0,Kokkinakis T.,Popyrin A.,Adelaide 2_2023_106423_200615
2023-8998,Adelaide 2,Hard,32,A,20230109,283,106186,,WC,Jason Kubler,R,178.0,AUS,29.6,144869,,Q,Tomas Martin Etcheverry,R,196.0,ARG,23.4,7-6(2) 7-5,3,R32,130.0,10.0,1.0,78.0,57.0,47.0,12.0,12.0,5.0,5.0,10.0,1.0,70.0,43.0,34.0,17.0,12.0,1.0,2.0,86.0,613.0,80.0,649.0,Kubler J.,Etcheverry T.,Adelaide 2_2023_106186_144869
2023-8998,Adelaide 2,Hard,32,A,20230109,282,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,23.3,106378,,PR,Kyle Edmund,R,188.0,GBR,28.0,6-4 7-5,3,R32,84.0,7.0,2.0,60.0,39.0,35.0,11.0,11.0,2.0,2.0,11.0,6.0,64.0,35.0,27.0,15.0,11.0,0.0,2.0,28.0,1420.0,583.0,52.0,Kecmanovic M.,Edmund K.,Adelaide 2_2023_200175_106378
2023-8998,Adelaide 2,Hard,32,A,20230109,280,104898,,LL,Robin Haase,R,190.0,NED,35.7,126127,,,Benjamin Bonzi,R,185.0,FRA,26.5,3-6 7-6(8) 7-6(3),3,R32,130.0,13.0,2.0,100.0,57.0,42.0,23.0,16.0,1.0,5.0,16.0,3.0,115.0,63.0,44.0,28.0,17.0,3.0,6.0,257.0,207.0,50.0,911.0,Haase R.,Bonzi B.,Adelaide 2_2023_104898_126127
2023-8998,Adelaide 2,Hard,32,A,20230109,279,105357,,Q,John Millman,R,183.0,AUS,33.5,105077,,,Albert Ramos,L,188.0,ESP,34.9,4-6 6-3 7-6(6),3,R32,166.0,7.0,1.0,109.0,77.0,53.0,15.0,16.0,3.0,6.0,7.0,0.0,93.0,68.0,43.0,18.0,15.0,6.0,9.0,148.0,378.0,38.0,1075.0,Millman J.,Ramos-Vinolas A.,Adelaide 2_2023_105357_105077
2023-8998,Adelaide 2,Hard,32,A,20230109,278,200221,7.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.5,206909,,,Brandon Nakashima,R,185.0,USA,21.4,6-2 7-6(3),3,R32,95.0,4.0,1.0,70.0,45.0,37.0,15.0,10.0,5.0,5.0,6.0,3.0,65.0,40.0,32.0,10.0,10.0,1.0,3.0,32.0,1280.0,47.0,927.0,Davidovich Fokina A.,Nakashima B.,Adelaide 2_2023_200221_206909
2023-8998,Adelaide 2,Hard,32,A,20230109,277,126205,8.0,,Tommy Paul,R,185.0,USA,25.6,106331,,LL,Christopher Oconnell,R,183.0,AUS,28.6,6-4 7-5,3,R32,88.0,6.0,0.0,57.0,39.0,32.0,14.0,11.0,1.0,1.0,7.0,1.0,66.0,41.0,32.0,10.0,11.0,3.0,5.0,35.0,1185.0,79.0,652.0,Paul T.,O Connell C.,Adelaide 2_2023_126205_106331
2023-8998,Adelaide 2,Hard,32,A,20230109,276,207733,,,Jack Draper,L,191.0,GBR,21.0,132283,,,Lorenzo Sonego,R,191.0,ITA,27.6,6-4 6-2,3,R32,82.0,2.0,1.0,44.0,27.0,21.0,12.0,9.0,3.0,4.0,2.0,1.0,50.0,26.0,14.0,11.0,9.0,4.0,8.0,40.0,1010.0,44.0,950.0,Draper J.,Sonego L.,Adelaide 2_2023_207733_132283
2023-8998,Adelaide 2,Hard,32,A,20230109,275,144817,,,Marc Andrea Huesler,L,196.0,SUI,26.5,126239,,,Arthur Rinderknech,R,196.0,FRA,27.4,4-6 7-6(5) 6-4,3,R32,149.0,11.0,3.0,96.0,64.0,54.0,16.0,16.0,1.0,2.0,11.0,7.0,111.0,66.0,52.0,22.0,16.0,6.0,7.0,55.0,846.0,45.0,947.0,Huesler M.A.,Rinderknech A.,Adelaide 2_2023_144817_126239
2023-8998,Adelaide 2,Hard,32,A,20230109,273,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.7,105554,5.0,,Daniel Evans,R,175.0,GBR,32.6,7-5 7-5,3,R32,108.0,8.0,2.0,73.0,40.0,29.0,17.0,12.0,1.0,4.0,2.0,3.0,78.0,52.0,31.0,10.0,12.0,3.0,8.0,63.0,775.0,27.0,1450.0,Mcdonald M.,Evans D.,Adelaide 2_2023_111456_105554
2023-8998,Adelaide 2,Hard,32,A,20230109,272,144707,,Q,Mikael Ymer,R,183.0,SWE,24.3,200325,,,Emil Ruusuvuori,R,188.0,FIN,23.7,6-4 4-6 6-3,3,R32,143.0,1.0,3.0,83.0,56.0,41.0,17.0,15.0,1.0,3.0,4.0,2.0,101.0,72.0,49.0,13.0,14.0,5.0,8.0,77.0,694.0,46.0,941.0,Ymer M.,Ruusuvuori E.,Adelaide 2_2023_144707_200325
2023-8998,Adelaide 2,Hard,32,A,20230109,271,126952,,LL,Soon Woo Kwon,R,180.0,KOR,25.1,207830,,Q,Tomas Machac,R,183.0,CZE,22.2,6-4 6-4,3,R32,101.0,6.0,3.0,82.0,44.0,35.0,14.0,10.0,9.0,11.0,5.0,2.0,68.0,42.0,27.0,10.0,10.0,6.0,10.0,84.0,626.0,115.0,500.0,Kwon S.W.,Machac T.,Adelaide 2_2023_126952_207830
2023-580,Melbourne,Hard,128,G,20230116,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,191.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,Nadal R.,Draper J.,Melbourne_2023_104745_207733
2023-580,Melbourne,Hard,128,G,20230116,101,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.7,206909,,,Brandon Nakashima,R,185.0,USA,21.4,7-6(5) 7-6(1) 1-6 6-7(10) 6-4,5,R128,242.0,14.0,4.0,156.0,104.0,81.0,31.0,27.0,1.0,5.0,19.0,9.0,177.0,120.0,98.0,24.0,26.0,4.0,7.0,65.0,775.0,49.0,902.0,Mcdonald M.,Nakashima B.,Melbourne_2023_111456_206909
2023-580,Melbourne,Hard,128,G,20230116,102,207494,,Q,Dalibor Svrcina,R,,CZE,20.2,144719,,,Jaume Munar,R,183.0,ESP,25.7,6-3 6-2 6-2,5,R128,136.0,0.0,4.0,69.0,48.0,37.0,12.0,13.0,4.0,5.0,7.0,6.0,102.0,65.0,40.0,10.0,12.0,11.0,18.0,216.0,249.0,64.0,777.0,Svrcina D.,Munar J.,Melbourne_2023_207494_144719
2023-580,Melbourne,Hard,128,G,20230116,103,106415,31.0,,Yoshihito Nishioka,L,170.0,JPN,27.3,144707,,,Mikael Ymer,R,183.0,SWE,24.3,6-4 6-2 7-5,5,R128,138.0,1.0,1.0,86.0,55.0,40.0,19.0,15.0,3.0,5.0,6.0,3.0,90.0,66.0,41.0,12.0,15.0,6.0,12.0,33.0,1212.0,69.0,751.0,Nishioka Y.,Ymer M.,Melbourne_2023_106415_144707
2023-580,Melbourne,Hard,128,G,20230116,104,111575,18.0,,Karen Khachanov,R,198.0,RUS,26.6,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,26.0,7-6(3) 6-2 6-0,5,R128,122.0,11.0,1.0,90.0,68.0,50.0,14.0,13.0,6.0,7.0,1.0,1.0,91.0,56.0,33.0,12.0,13.0,6.0,12.0,20.0,1885.0,72.0,712.0,Khachanov K.,Zapata Miralles B.,Melbourne_2023_111575_126523
2023-580,Melbourne,Hard,128,G,20230116,105,106186,,WC,Jason Kubler,R,178.0,AUS,29.6,202104,,,Sebastian Baez,R,170.0,ARG,22.0,6-4 6-4 6-4,5,R128,136.0,6.0,2.0,86.0,53.0,45.0,19.0,15.0,3.0,3.0,0.0,3.0,80.0,61.0,40.0,11.0,15.0,0.0,3.0,84.0,633.0,44.0,975.0,Kubler J.,Baez S.,Melbourne_2023_106186_202104
2023-580,Melbourne,Hard,128,G,20230116,106,209992,,Q,Juncheng Shang,L,,CHN,17.9,106214,,,Oscar Otte,R,196.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,Shang J.,Otte O.,Melbourne_2023_209992_106214
