tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2020-520,Paris,Clay,128,G,20200928,1163,111456,,,Mackenzie Mcdonald,R,178.0,USA,25.4,105731,,Q,Steven Diez,R,180.0,CAN,29.5,4-6 6-3 6-3 6-4,5,R128,168.0,11.0,2.0,113.0,77.0,52.0,21.0,19.0,4.0,8.0,2.0,5.0,126.0,86.0,57.0,11.0,19.0,3.0,10.0,236.0,217.0,181.0,322.0,Mcdonald M.,Diez S.,Paris_2020_111456_105731
2020-520,Paris,Clay,128,G,20200928,1164,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.3,106078,,,Egor Gerasimov,R,196.0,BLR,27.8,6-4 6-4 6-2,5,R128,125.0,3.0,2.0,71.0,45.0,37.0,17.0,14.0,1.0,2.0,8.0,1.0,77.0,49.0,34.0,9.0,14.0,0.0,5.0,2.0,9850.0,83.0,750.0,Nadal R.,Gerasimov E.,Paris_2020_104745_106078
2020-520,Paris,Clay,128,G,20200928,1201,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.3,105575,,,Ricardas Berankis,R,175.0,LTU,30.2,6-1 6-2 6-2,5,R64,83.0,10.0,1.0,66.0,38.0,36.0,13.0,12.0,2.0,2.0,0.0,1.0,53.0,40.0,20.0,6.0,11.0,1.0,7.0,1.0,11260.0,66.0,854.0,Djokovic N.,Berankis R.,Paris_2020_104925_105575
2020-520,Paris,Clay,128,G,20200928,1202,123755,,LL,Daniel Elahi Galan,R,191.0,COL,24.2,105815,,,Tennys Sandgren,R,188.0,USA,29.1,6-2 6-2 6-3,5,R64,108.0,5.0,0.0,73.0,35.0,24.0,30.0,13.0,3.0,4.0,5.0,4.0,88.0,58.0,37.0,9.0,12.0,8.0,14.0,153.0,379.0,47.0,1068.0,Galan D.E.,Sandgren T.,Paris_2020_123755_105815
2020-520,Paris,Clay,128,G,20200928,1203,106426,20.0,,Cristian Garin,R,185.0,CHI,24.3,117360,,LL,Marc Polmans,R,188.0,AUS,23.4,6-7(5) 6-2 7-6(3) 6-4,5,R64,221.0,12.0,6.0,129.0,74.0,58.0,28.0,21.0,2.0,6.0,4.0,4.0,178.0,113.0,65.0,31.0,21.0,13.0,20.0,19.0,2090.0,122.0,485.0,Garin C.,Polmans M.,Paris_2020_106426_117360
2020-520,Paris,Clay,128,G,20200928,1204,111575,15.0,,Karen Khachanov,R,198.0,RUS,24.3,106210,,,Jiri Vesely,L,198.0,CZE,27.2,6-1 6-7(4) 7-6(7) 7-6(2),5,R64,215.0,7.0,10.0,130.0,81.0,67.0,19.0,22.0,2.0,7.0,7.0,2.0,159.0,109.0,74.0,18.0,21.0,6.0,14.0,16.0,2200.0,68.0,840.0,Khachanov K.,Vesely J.,Paris_2020_111575_106210
2020-520,Paris,Clay,128,G,20200928,1205,105138,10.0,,Roberto Bautista Agut,R,183.0,ESP,32.4,105226,,,Attila Balazs,R,180.0,HUN,32.0,6-3 6-1 6-2,5,R64,106.0,3.0,1.0,68.0,47.0,30.0,16.0,12.0,3.0,5.0,0.0,5.0,71.0,36.0,19.0,10.0,12.0,4.0,12.0,10.0,2665.0,87.0,722.0,Bautista Agut R.,Balazs A.,Paris_2020_105138_105226
2020-520,Paris,Clay,128,G,20200928,1206,105807,17.0,,Pablo Carreno Busta,R,188.0,ESP,29.2,105550,,,Guido Pella,L,185.0,ARG,30.3,6-3 6-2 6-1,5,R64,86.0,6.0,1.0,64.0,44.0,39.0,11.0,12.0,1.0,1.0,2.0,3.0,66.0,47.0,26.0,7.0,12.0,5.0,11.0,18.0,2130.0,37.0,1310.0,Carreno Busta P.,Pella G.,Paris_2020_105807_105550
2020-520,Paris,Clay,128,G,20200928,1207,127157,,Q,Daniel Altmaier,R,191.0,GER,22.0,105526,30.0,,Jan Lennard Struff,R,193.0,GER,30.4,6-3 7-6(4) 6-3,5,R64,152.0,9.0,4.0,106.0,55.0,46.0,23.0,15.0,5.0,6.0,3.0,3.0,108.0,65.0,42.0,19.0,15.0,8.0,13.0,186.0,302.0,32.0,1450.0,Altmaier D.,Struff J.L.,Paris_2020_127157_105526
2020-520,Paris,Clay,128,G,20200928,1208,126610,7.0,,Matteo Berrettini,R,196.0,ITA,24.4,144750,,,Lloyd Harris,R,193.0,RSA,23.5,6-4 4-6 6-2 6-3,5,R64,161.0,5.0,0.0,116.0,69.0,52.0,28.0,19.0,7.0,9.0,3.0,3.0,115.0,75.0,51.0,18.0,18.0,4.0,9.0,8.0,3030.0,90.0,701.0,Berrettini M.,Harris L.,Paris_2020_126610_144750
2020-520,Paris,Clay,128,G,20200928,1209,105916,,,Marton Fucsovics,R,188.0,HUN,28.6,105077,,,Albert Ramos,L,188.0,ESP,32.6,7-6(2) 6-3 7-5,5,R64,182.0,3.0,6.0,121.0,67.0,45.0,32.0,17.0,9.0,11.0,3.0,3.0,109.0,74.0,51.0,15.0,16.0,7.0,11.0,63.0,877.0,44.0,1130.0,Fucsovics M.,Ramos-Vinolas A.,Paris_2020_105916_105077
2020-520,Paris,Clay,128,G,20200928,1210,106329,,,Thiago Monteiro,L,183.0,BRA,26.3,106218,,,Marcos Giron,R,180.0,USA,27.1,7-6(5) 6-4 6-1,5,R64,121.0,4.0,1.0,77.0,61.0,51.0,11.0,15.0,2.0,3.0,10.0,2.0,102.0,57.0,41.0,20.0,14.0,7.0,12.0,84.0,749.0,96.0,684.0,Monteiro T.,Giron M.,Paris_2020_106329_106218
2020-520,Paris,Clay,128,G,20200928,1211,104731,,,Kevin Anderson,R,203.0,RSA,34.3,105583,22.0,,Dusan Lajovic,R,180.0,SRB,30.2,6-2 6-4 4-6 3-6 6-3,5,R64,189.0,18.0,5.0,137.0,98.0,67.0,24.0,23.0,9.0,13.0,1.0,5.0,143.0,99.0,63.0,25.0,23.0,9.0,15.0,118.0,510.0,24.0,1785.0,Anderson K.,Lajovic D.,Paris_2020_104731_105583
2020-520,Paris,Clay,128,G,20200928,1212,126094,13.0,,Andrey Rublev,R,188.0,RUS,22.9,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,21.3,7-5 6-1 3-6 6-1,5,R64,131.0,12.0,1.0,102.0,65.0,50.0,20.0,18.0,3.0,6.0,3.0,1.0,108.0,71.0,40.0,17.0,17.0,7.0,14.0,12.0,2614.0,70.0,829.0,Rublev A.,Davidovich Fokina A.,Paris_2020_126094_200221
2020-520,Paris,Clay,128,G,20200928,1213,106148,,,Roberto Carballes Baena,R,183.0,ESP,27.5,133430,9.0,,Denis Shapovalov,L,185.0,CAN,21.4,7-5 6-7(5) 6-3 3-6 8-6,5,R64,300.0,3.0,8.0,196.0,127.0,78.0,41.0,28.0,15.0,21.0,7.0,12.0,194.0,121.0,80.0,37.0,28.0,13.0,21.0,101.0,649.0,11.0,2660.0,Carballes Baena R.,Shapovalov D.,Paris_2020_106148_133430
2020-520,Paris,Clay,128,G,20200928,1214,105777,18.0,,Grigor Dimitrov,R,188.0,BUL,29.3,105413,,,Andrej Martin,R,180.0,SVK,31.0,6-4 7-6(5) 6-1,5,R64,135.0,4.0,2.0,103.0,73.0,50.0,19.0,15.0,6.0,8.0,0.0,1.0,94.0,62.0,35.0,18.0,14.0,7.0,12.0,20.0,2055.0,102.0,649.0,Dimitrov G.,Martin A.,Paris_2020_105777_105413
2020-520,Paris,Clay,128,G,20200928,1215,105379,,,Aljaz Bedene,R,181.0,SLO,31.1,110748,,Q,Nikola Milojevic,R,188.0,SRB,25.2,7-5 2-6 6-1 7-6(4),5,R64,174.0,16.0,4.0,144.0,89.0,67.0,25.0,20.0,5.0,9.0,5.0,4.0,106.0,64.0,48.0,20.0,19.0,3.0,8.0,56.0,965.0,144.0,392.0,Bedene A.,Milojevic N.,Paris_2020_105379_110748
2020-520,Paris,Clay,128,G,20200928,1216,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.1,104655,,,Pablo Cuevas,R,180.0,URU,34.7,6-1 6-4 6-2,5,R64,88.0,5.0,1.0,60.0,33.0,29.0,19.0,13.0,0.0,1.0,3.0,1.0,78.0,45.0,25.0,14.0,12.0,7.0,13.0,6.0,5385.0,60.0,907.0,Tsitsipas S.,Cuevas P.,Paris_2020_126774_104655
2020-520,Paris,Clay,128,G,20200928,1217,132283,,,Lorenzo Sonego,R,191.0,ITA,25.3,122330,,,Alexander Bublik,R,196.0,KAZ,23.2,7-6(8) 6-1 7-5,5,R64,144.0,4.0,1.0,98.0,75.0,61.0,9.0,16.0,2.0,3.0,2.0,7.0,121.0,75.0,47.0,23.0,15.0,10.0,15.0,46.0,1075.0,49.0,1045.0,Sonego L.,Bublik A.,Paris_2020_132283_122330
2020-520,Paris,Clay,128,G,20200928,1218,126203,27.0,,Taylor Fritz,R,193.0,USA,22.9,105430,,,Radu Albot,R,175.0,MDA,30.8,6-3 6-2 6-4,5,R64,122.0,16.0,2.0,102.0,61.0,52.0,15.0,14.0,13.0,14.0,0.0,3.0,77.0,53.0,34.0,10.0,13.0,5.0,10.0,30.0,1625.0,79.0,772.0,Fritz T.,Albot R.,Paris_2020_126203_105430
2020-520,Paris,Clay,128,G,20200928,1219,105613,,,Norbert Gombos,R,193.0,SVK,30.1,200514,,Q,Jurij Rodionov,L,191.0,AUT,21.3,6-2 2-6 7-6(4) 6-4,5,R64,170.0,6.0,5.0,114.0,74.0,52.0,23.0,19.0,5.0,10.0,10.0,2.0,134.0,87.0,57.0,20.0,19.0,9.0,15.0,106.0,587.0,170.0,338.0,Gombos N.,Rodionov J.,Paris_2020_105613_200514
2020-520,Paris,Clay,128,G,20200928,1220,106043,12.0,,Diego Schwartzman,R,170.0,ARG,28.1,105841,,Q,Lorenzo Giustino,R,183.0,ITA,29.0,6-1 7-5 6-0,5,R64,124.0,1.0,2.0,79.0,49.0,31.0,17.0,13.0,7.0,10.0,5.0,5.0,78.0,46.0,21.0,11.0,12.0,4.0,14.0,14.0,2505.0,157.0,363.0,Schwartzman D.,Giustino L.,Paris_2020_106043_105841
2020-520,Paris,Clay,128,G,20200928,1221,104527,16.0,,Stan Wawrinka,R,183.0,SUI,35.5,136440,,,Dominik Koepfer,L,180.0,GER,26.4,6-3 6-2 3-6 6-1,5,R64,128.0,6.0,1.0,111.0,69.0,51.0,24.0,17.0,5.0,6.0,1.0,2.0,102.0,65.0,41.0,17.0,16.0,8.0,13.0,17.0,2185.0,61.0,886.0,Wawrinka S.,Koepfer D.,Paris_2020_104527_136440
2020-520,Paris,Clay,128,G,20200928,1222,200384,,WC,Hugo Gaston,L,173.0,FRA,20.0,106415,,,Yoshihito Nishioka,L,170.0,JPN,25.0,6-4 7-6(4) 3-6 6-2,5,R64,182.0,2.0,1.0,147.0,87.0,48.0,38.0,20.0,17.0,22.0,3.0,0.0,129.0,94.0,54.0,19.0,19.0,6.0,12.0,239.0,215.0,52.0,1017.0,Gaston H.,Nishioka Y.,Paris_2020_200384_106415
2020-520,Paris,Clay,128,G,20200928,1223,134770,28.0,,Casper Ruud,R,183.0,NOR,21.7,126205,,,Tommy Paul,R,185.0,USA,23.3,6-1 1-6 6-3 1-6 6-3,5,R64,156.0,3.0,3.0,119.0,76.0,54.0,25.0,20.0,5.0,9.0,8.0,2.0,119.0,74.0,52.0,23.0,19.0,6.0,10.0,25.0,1739.0,58.0,949.0,Ruud C.,Paul T.,Paris_2020_134770_126205
2020-520,Paris,Clay,128,G,20200928,1224,106233,3.0,,Dominic Thiem,R,185.0,AUT,27.0,106058,,Q,Jack Sock,R,185.0,USA,28.0,6-1 6-3 7-6(6),5,R64,142.0,8.0,1.0,96.0,67.0,45.0,19.0,14.0,1.0,3.0,2.0,3.0,99.0,62.0,39.0,16.0,14.0,2.0,8.0,3.0,9125.0,310.0,140.0,Thiem D.,Sock J.,Paris_2020_106233_106058
2020-520,Paris,Clay,128,G,20200928,1225,100644,6.0,,Alexander Zverev,R,198.0,GER,23.4,105732,,,Pierre Hugues Herbert,R,188.0,FRA,29.5,2-6 6-4 7-6(5) 4-6 6-4,5,R64,239.0,10.0,11.0,165.0,112.0,79.0,22.0,25.0,7.0,14.0,3.0,6.0,163.0,99.0,65.0,35.0,25.0,8.0,14.0,7.0,4650.0,78.0,775.0,Zverev A.,Herbert P.H.,Paris_2020_100644_105732
2020-520,Paris,Clay,128,G,20200928,1226,106065,,Q,Marco Cecchinato,R,185.0,ITA,27.9,106228,,,Juan Ignacio Londero,R,180.0,ARG,27.1,6-3 6-2 5-7 6-2,5,R64,157.0,8.0,2.0,111.0,72.0,54.0,21.0,19.0,4.0,7.0,4.0,1.0,116.0,76.0,43.0,24.0,18.0,8.0,15.0,110.0,551.0,69.0,832.0,Cecchinato M.,Londero J.I.,Paris_2020_106065_106228
2020-520,Paris,Clay,128,G,20200928,1227,105948,,,Federico Coria,R,180.0,ARG,28.5,105332,23.0,,Benoit Paire,R,196.0,FRA,31.3,7-6(3) 4-6 6-3 6-1,5,R64,150.0,4.0,6.0,134.0,102.0,68.0,13.0,19.0,10.0,15.0,8.0,11.0,116.0,59.0,44.0,19.0,19.0,0.0,8.0,99.0,671.0,26.0,1738.0,Coria F.,Paire B.,Paris_2020_105948_105332
2020-520,Paris,Clay,128,G,20200928,1228,206173,,,Jannik Sinner,R,188.0,ITA,19.1,126127,,Q,Benjamin Bonzi,R,185.0,FRA,24.3,6-2 6-4 6-4,5,R64,115.0,3.0,2.0,93.0,63.0,41.0,19.0,14.0,3.0,5.0,0.0,2.0,85.0,48.0,28.0,17.0,14.0,7.0,13.0,75.0,788.0,227.0,239.0,Sinner J.,Bonzi B.,Paris_2020_206173_126127
2020-520,Paris,Clay,128,G,20200928,1229,124079,,Q,Pedro Martinez,R,185.0,ESP,23.4,105062,,,Mikhail Kukushkin,R,183.0,KAZ,32.7,6-3 6-1 6-0,5,R64,99.0,5.0,2.0,58.0,45.0,36.0,7.0,11.0,3.0,5.0,1.0,0.0,83.0,50.0,22.0,10.0,11.0,8.0,17.0,105.0,610.0,88.0,716.0,Martinez P.,Kukushkin M.,Paris_2020_124079_105062
2020-520,Paris,Clay,128,G,20200928,1230,200624,,Q,Sebastian Korda,R,196.0,USA,20.2,104545,21.0,,John Isner,R,206.0,USA,35.4,6-4 6-4 2-6 6-4,5,R64,146.0,7.0,6.0,104.0,69.0,50.0,20.0,19.0,6.0,10.0,13.0,8.0,114.0,72.0,52.0,18.0,19.0,7.0,12.0,213.0,252.0,23.0,1805.0,Korda S.,Isner J.,Paris_2020_200624_104545
2020-520,Paris,Clay,128,G,20200928,1231,105882,,,Stefano Travaglia,R,185.0,ITA,28.7,105453,,,Kei Nishikori,R,178.0,JPN,30.7,6-4 2-6 7-6(7) 4-6 6-2,5,R64,233.0,4.0,6.0,164.0,98.0,68.0,30.0,24.0,9.0,16.0,1.0,2.0,150.0,101.0,62.0,30.0,24.0,7.0,14.0,74.0,794.0,35.0,1345.0,Travaglia S.,Nishikori K.,Paris_2020_105882_105453
2020-520,Paris,Clay,128,G,20200928,1232,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.3,111456,,,Mackenzie Mcdonald,R,178.0,USA,25.4,6-1 6-0 6-3,5,R64,100.0,1.0,4.0,72.0,49.0,37.0,14.0,11.0,0.0,0.0,1.0,2.0,60.0,40.0,18.0,8.0,11.0,1.0,8.0,2.0,9850.0,236.0,217.0,Nadal R.,Mcdonald M.,Paris_2020_104745_111456
2020-520,Paris,Clay,128,G,20200928,1301,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.3,123755,,LL,Daniel Elahi Galan,R,191.0,COL,24.2,6-0 6-3 6-2,5,R32,128.0,2.0,2.0,74.0,51.0,38.0,13.0,12.0,5.0,5.0,4.0,2.0,94.0,57.0,30.0,13.0,11.0,4.0,11.0,1.0,11260.0,153.0,379.0,Djokovic N.,Galan D.E.,Paris_2020_104925_123755
2020-520,Paris,Clay,128,G,20200928,1302,111575,15.0,,Karen Khachanov,R,198.0,RUS,24.3,106426,20.0,,Cristian Garin,R,185.0,CHI,24.3,6-2 3-6 6-4 6-2,5,R32,149.0,3.0,2.0,103.0,59.0,38.0,27.0,18.0,4.0,8.0,1.0,5.0,116.0,72.0,42.0,18.0,17.0,8.0,16.0,16.0,2200.0,19.0,2090.0,Khachanov K.,Garin C.,Paris_2020_111575_106426
2020-520,Paris,Clay,128,G,20200928,1303,105807,17.0,,Pablo Carreno Busta,R,188.0,ESP,29.2,105138,10.0,,Roberto Bautista Agut,R,183.0,ESP,32.4,6-4 6-3 5-7 6-4,5,R32,202.0,11.0,2.0,129.0,85.0,57.0,26.0,21.0,8.0,12.0,3.0,1.0,136.0,85.0,44.0,33.0,20.0,10.0,17.0,18.0,2130.0,10.0,2665.0,Carreno Busta P.,Bautista Agut R.,Paris_2020_105807_105138
2020-520,Paris,Clay,128,G,20200928,1304,127157,,Q,Daniel Altmaier,R,191.0,GER,22.0,126610,7.0,,Matteo Berrettini,R,196.0,ITA,24.4,6-2 7-6(5) 6-4,5,R32,135.0,4.0,3.0,95.0,57.0,42.0,24.0,15.0,6.0,7.0,5.0,1.0,92.0,59.0,41.0,17.0,15.0,3.0,7.0,186.0,302.0,8.0,3030.0,Altmaier D.,Berrettini M.,Paris_2020_127157_126610
2020-520,Paris,Clay,128,G,20200928,1305,105916,,,Marton Fucsovics,R,188.0,HUN,28.6,106329,,,Thiago Monteiro,L,183.0,BRA,26.3,7-5 6-1 6-3,5,R32,141.0,3.0,3.0,90.0,59.0,44.0,16.0,14.0,1.0,3.0,1.0,1.0,94.0,71.0,40.0,7.0,14.0,5.0,12.0,63.0,877.0,84.0,749.0,Fucsovics M.,Monteiro T.,Paris_2020_105916_106329
2020-520,Paris,Clay,128,G,20200928,1306,126094,13.0,,Andrey Rublev,R,188.0,RUS,22.9,104731,,,Kevin Anderson,R,203.0,RSA,34.3,6-3 6-2 6-3,5,R32,94.0,6.0,1.0,64.0,37.0,33.0,19.0,13.0,0.0,0.0,13.0,7.0,75.0,43.0,31.0,13.0,13.0,8.0,13.0,12.0,2614.0,118.0,510.0,Rublev A.,Anderson K.,Paris_2020_126094_104731
2020-520,Paris,Clay,128,G,20200928,1307,105777,18.0,,Grigor Dimitrov,R,188.0,BUL,29.3,106148,,,Roberto Carballes Baena,R,183.0,ESP,27.5,6-1 6-3 RET,5,R32,64.0,6.0,3.0,40.0,24.0,20.0,12.0,8.0,0.0,0.0,0.0,3.0,61.0,39.0,24.0,6.0,8.0,6.0,10.0,20.0,2055.0,101.0,649.0,Dimitrov G.,Carballes Baena R.,Paris_2020_105777_106148
2020-520,Paris,Clay,128,G,20200928,1308,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.1,105379,,,Aljaz Bedene,R,181.0,SLO,31.1,6-1 6-2 3-1 RET,5,R32,80.0,10.0,0.0,54.0,36.0,29.0,13.0,10.0,2.0,2.0,1.0,4.0,64.0,25.0,15.0,14.0,9.0,4.0,9.0,6.0,5385.0,56.0,965.0,Tsitsipas S.,Bedene A.,Paris_2020_126774_105379
2020-520,Paris,Clay,128,G,20200928,1309,132283,,,Lorenzo Sonego,R,191.0,ITA,25.3,126203,27.0,,Taylor Fritz,R,193.0,USA,22.9,7-6(5) 6-3 7-6(17),5,R32,187.0,4.0,0.0,135.0,89.0,69.0,26.0,17.0,4.0,4.0,9.0,1.0,119.0,64.0,48.0,37.0,16.0,5.0,6.0,46.0,1075.0,30.0,1625.0,Sonego L.,Fritz T.,Paris_2020_132283_126203
2020-520,Paris,Clay,128,G,20200928,1310,106043,12.0,,Diego Schwartzman,R,170.0,ARG,28.1,105613,,,Norbert Gombos,R,193.0,SVK,30.1,7-6(3) 6-3 6-3,5,R32,157.0,1.0,4.0,112.0,75.0,47.0,18.0,15.0,11.0,15.0,4.0,7.0,108.0,64.0,35.0,20.0,15.0,10.0,17.0,14.0,2505.0,106.0,587.0,Schwartzman D.,Gombos N.,Paris_2020_106043_105613
2020-520,Paris,Clay,128,G,20200928,1311,200384,,WC,Hugo Gaston,L,173.0,FRA,20.0,104527,16.0,,Stan Wawrinka,R,183.0,SUI,35.5,2-6 6-3 6-3 4-6 6-0,5,R32,190.0,2.0,3.0,152.0,79.0,50.0,38.0,21.0,12.0,17.0,7.0,2.0,147.0,84.0,50.0,32.0,21.0,13.0,21.0,239.0,215.0,17.0,2185.0,Gaston H.,Wawrinka S.,Paris_2020_200384_104527
2020-520,Paris,Clay,128,G,20200928,1312,106233,3.0,,Dominic Thiem,R,185.0,AUT,27.0,134770,28.0,,Casper Ruud,R,183.0,NOR,21.7,6-4 6-3 6-1,5,R32,135.0,5.0,2.0,95.0,57.0,38.0,24.0,13.0,7.0,8.0,1.0,0.0,80.0,55.0,28.0,14.0,13.0,9.0,15.0,3.0,9125.0,25.0,1739.0,Thiem D.,Ruud C.,Paris_2020_106233_134770
2020-520,Paris,Clay,128,G,20200928,1313,100644,6.0,,Alexander Zverev,R,198.0,GER,23.4,106065,,Q,Marco Cecchinato,R,185.0,ITA,27.9,6-1 7-5 6-3,5,R32,107.0,10.0,5.0,75.0,47.0,40.0,14.0,14.0,1.0,2.0,2.0,3.0,100.0,66.0,38.0,14.0,14.0,7.0,13.0,7.0,4650.0,110.0,551.0,Zverev A.,Cecchinato M.,Paris_2020_100644_106065
2020-520,Paris,Clay,128,G,20200928,1314,206173,,,Jannik Sinner,R,188.0,ITA,19.1,105948,,,Federico Coria,R,180.0,ARG,28.5,6-3 7-5 7-5,5,R32,150.0,0.0,2.0,100.0,67.0,43.0,17.0,17.0,5.0,9.0,2.0,0.0,111.0,79.0,41.0,16.0,16.0,5.0,12.0,75.0,788.0,99.0,671.0,Sinner J.,Coria F.,Paris_2020_206173_105948
2020-520,Paris,Clay,128,G,20200928,1315,200624,,Q,Sebastian Korda,R,196.0,USA,20.2,124079,,Q,Pedro Martinez,R,185.0,ESP,23.4,6-4 6-3 6-1,5,R32,119.0,8.0,0.0,81.0,58.0,45.0,12.0,13.0,5.0,6.0,0.0,8.0,95.0,59.0,37.0,12.0,13.0,10.0,16.0,213.0,252.0,105.0,610.0,Korda S.,Martinez P.,Paris_2020_200624_124079
2020-520,Paris,Clay,128,G,20200928,1316,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.3,105882,,,Stefano Travaglia,R,185.0,ITA,28.7,6-1 6-4 6-0,5,R32,95.0,2.0,0.0,62.0,45.0,35.0,14.0,12.0,0.0,0.0,1.0,1.0,59.0,42.0,23.0,5.0,11.0,1.0,7.0,2.0,9850.0,74.0,794.0,Nadal R.,Travaglia S.,Paris_2020_104745_105882
2020-520,Paris,Clay,128,G,20200928,1401,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.3,111575,15.0,,Karen Khachanov,R,198.0,RUS,24.3,6-4 6-3 6-3,5,R16,143.0,2.0,1.0,89.0,57.0,40.0,19.0,14.0,7.0,9.0,5.0,4.0,111.0,77.0,42.0,16.0,14.0,9.0,15.0,1.0,11260.0,16.0,2200.0,Djokovic N.,Khachanov K.,Paris_2020_104925_111575
2020-520,Paris,Clay,128,G,20200928,1402,105807,17.0,,Pablo Carreno Busta,R,188.0,ESP,29.2,127157,,Q,Daniel Altmaier,R,191.0,GER,22.0,6-2 7-5 6-2,5,R16,142.0,4.0,0.0,100.0,85.0,56.0,7.0,14.0,3.0,4.0,5.0,4.0,105.0,68.0,38.0,19.0,14.0,12.0,18.0,18.0,2130.0,186.0,302.0,Carreno Busta P.,Altmaier D.,Paris_2020_105807_127157
2020-520,Paris,Clay,128,G,20200928,1403,126094,13.0,,Andrey Rublev,R,188.0,RUS,22.9,105916,,,Marton Fucsovics,R,188.0,HUN,28.6,6-7(4) 7-5 6-4 7-6(3),5,R16,234.0,5.0,3.0,151.0,85.0,63.0,33.0,23.0,11.0,16.0,8.0,5.0,168.0,103.0,69.0,27.0,23.0,5.0,12.0,12.0,2614.0,63.0,877.0,Rublev A.,Fucsovics M.,Paris_2020_126094_105916
2020-520,Paris,Clay,128,G,20200928,1404,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.1,105777,18.0,,Grigor Dimitrov,R,188.0,BUL,29.3,6-3 7-6(9) 6-2,5,R16,146.0,3.0,0.0,100.0,62.0,44.0,27.0,15.0,3.0,3.0,1.0,4.0,105.0,74.0,46.0,15.0,14.0,9.0,12.0,6.0,5385.0,20.0,2055.0,Tsitsipas S.,Dimitrov G.,Paris_2020_126774_105777
2020-520,Paris,Clay,128,G,20200928,1405,106043,12.0,,Diego Schwartzman,R,170.0,ARG,28.1,132283,,,Lorenzo Sonego,R,191.0,ITA,25.3,6-1 6-3 6-4,5,R16,118.0,1.0,3.0,74.0,44.0,30.0,18.0,13.0,4.0,7.0,1.0,4.0,81.0,46.0,28.0,9.0,13.0,3.0,11.0,14.0,2505.0,46.0,1075.0,Schwartzman D.,Sonego L.,Paris_2020_106043_132283
2020-520,Paris,Clay,128,G,20200928,1406,106233,3.0,,Dominic Thiem,R,185.0,AUT,27.0,200384,,WC,Hugo Gaston,L,173.0,FRA,20.0,6-4 6-4 5-7 3-6 6-3,5,R16,212.0,7.0,2.0,146.0,98.0,74.0,28.0,25.0,10.0,13.0,1.0,1.0,159.0,99.0,67.0,36.0,25.0,7.0,11.0,3.0,9125.0,239.0,215.0,Thiem D.,Gaston H.,Paris_2020_106233_200384
2020-520,Paris,Clay,128,G,20200928,1407,206173,,,Jannik Sinner,R,188.0,ITA,19.1,100644,6.0,,Alexander Zverev,R,198.0,GER,23.4,6-3 6-3 4-6 6-3,5,R16,181.0,3.0,6.0,143.0,81.0,58.0,33.0,19.0,6.0,8.0,3.0,4.0,108.0,71.0,51.0,15.0,18.0,1.0,6.0,75.0,788.0,7.0,4650.0,Sinner J.,Zverev A.,Paris_2020_206173_100644
2020-520,Paris,Clay,128,G,20200928,1408,104745,2.0,,Rafael Nadal,L,185.0,ESP,34.3,200624,,Q,Sebastian Korda,R,196.0,USA,20.2,6-1 6-1 6-2,5,R16,115.0,1.0,1.0,78.0,53.0,33.0,18.0,11.0,5.0,6.0,0.0,2.0,68.0,46.0,18.0,10.0,11.0,3.0,11.0,2.0,9850.0,213.0,252.0,Nadal R.,Korda S.,Paris_2020_104745_200624
2020-520,Paris,Clay,128,G,20200928,1501,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.3,105807,17.0,,Pablo Carreno Busta,R,188.0,ESP,29.2,4-6 6-2 6-3 6-4,5,QF,190.0,2.0,5.0,131.0,74.0,53.0,30.0,19.0,10.0,13.0,3.0,3.0,112.0,78.0,50.0,15.0,18.0,7.0,13.0,1.0,11260.0,18.0,2130.0,Djokovic N.,Carreno Busta P.,Paris_2020_104925_105807
2020-520,Paris,Clay,128,G,20200928,1502,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,22.1,126094,13.0,,Andrey Rublev,R,188.0,RUS,22.9,7-5 6-2 6-3,5,QF,115.0,7.0,2.0,85.0,54.0,43.0,19.0,15.0,2.0,3.0,7.0,0.0,90.0,58.0,38.0,12.0,14.0,3.0,8.0,6.0,5385.0,12.0,2614.0,Tsitsipas S.,Rublev A.,Paris_2020_126774_126094
