url,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,winner_seed,loser_name,loser_rank,loser_seed,Wsets,Lsets,minutes,W1,W2,L1,L2,w_ace,l_ace,w_df,l_df,W3,L3,W4,W5,L4,L5,loser_id,winner_id,match_id,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_entry,loser_entry,winner_age,loser_age,tournament_level,AvgW,AvgL,best_of,tournament_name
https://www.livesport.com/en/match/KbAwfMup/#/match-summary,Washington,USA,HARD,outdoor,QUARTER-FINALS,2024-08-03,04:30,FINISHED,Tiafoe F.,18,5,Rublev A.,8,1,2,0,1:39,6,"7
7",4,"6
3",9,8,5,4,,,,,,,126094,126207,Washington_2024_126207_126094,Tiafoe Frances,USA,1998-01-20,right,Rublev Andrey,Russia,1997-10-20,right,33,38,32,41,11,11,14,18,0,1,3,5,64,81,,,26.0,27.0,ATP500,2.72,1.45,3,Citi Open
https://www.livesport.com/en/match/rsFU0LZp/#/match-summary,Washington,USA,HARD,outdoor,QUARTER-FINALS,2024-08-03,00:45,FINISHED,Korda S.,22,4,Thompson J.,26,7,2,0,1:13,6,6,4,2,10,5,1,0,,,,,,,111442,200624,Washington_2024_200624_111442,Korda Sebastian,USA,2000-07-05,right,Thompson Jordan,Australia,1994-04-20,right,27,31,23,34,9,9,10,9,1,1,2,5,46,53,,,24.0,30.0,ATP500,1.48,2.64,3,Citi Open
https://www.livesport.com/en/match/pphuKFbD/#/match-summary,Washington,USA,HARD,outdoor,QUARTER-FINALS,2024-08-02,23:10,AWARDED,Shelton B.,21,2,Shapovalov D.,56,,1,0,2:04,"7
7",,"6
5",,3,4,1,7,,,,,,,133430,210097,Washington_2024_210097_133430,Shelton Ben,USA,2002-10-09,left,Shapovalov Denis,Canada,1999-04-15,left,47,66,45,59,12,12,14,10,5,6,5,6,90,82,,,22.0,25.0,ATP500,1.61,2.29,3,Citi Open
https://www.livesport.com/en/match/KA07XOZr/#/match-summary,Washington,USA,HARD,outdoor,QUARTER-FINALS,2024-08-02,20:10,FINISHED,Cobolli F.,32,10,Michelsen A.,42,15,2,1,2:38,7,3,5,6,17,9,13,6,"7
7","6
2",,,,,210506,207925,Washington_2024_207925_210506,Cobolli Flavio,Italy,2002-05-06,right,Michelsen Alex,USA,2004-08-25,right,45,54,42,59,16,17,24,24,8,11,6,9,112,102,,,22.0,20.0,ATP500,2.55,1.51,3,Citi Open
https://www.livesport.com/en/match/ne1tQcyn/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-02,03:30,FINISHED,Rublev A.,8,1,Rinderknech A.,59,16,2,0,1:29,"7
7",6,"6
4",4,19,18,1,3,,,,,,,126239,126094,Washington_2024_126094_126239,Rublev Andrey,Russia,1997-10-20,right,Rinderknech Arthur,France,1995-07-23,right,39,43,33,45,11,11,14,17,2,2,6,7,65,74,,,27.0,29.0,ATP500,1.27,3.71,3,Citi Open
https://www.livesport.com/en/match/AwMR6d7D/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-02,00:40,FINISHED,Tiafoe F.,18,5,Kovacevic A.,97,,2,1,2:26,"7
7",4,"6
3",6,16,14,2,6,6,3,,,,,206499,126207,Washington_2024_126207_206499,Tiafoe Frances,USA,1998-01-20,right,Kovacevic Aleksandar,USA,1998-08-29,right,45,54,41,58,16,15,22,24,4,6,9,11,94,105,,,26.0,26.0,ATP500,1.42,2.82,3,Citi Open
https://www.livesport.com/en/match/GWpnzx0n/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,22:30,FINISHED,Shelton B.,21,2,Nakashima B.,38,13,2,0,1:46,"7
7","7
7","6
5","6
4",14,5,4,0,,,,,,,206909,210097,Washington_2024_210097_206909,Shelton Ben,USA,2002-10-09,left,Nakashima Bryce Nakashima,USA,2004-02-20,right,52,64,36,44,12,12,14,19,4,5,0,1,90,70,,,22.0,20.0,ATP500,1.77,2.02,3,Citi Open
https://www.livesport.com/en/match/8rg5kE4c/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,20:55,FINISHED,Thompson J.,26,7,Mpetshi G.,31,9,2,0,1:45,7,6,5,4,5,13,1,7,,,,,,,208659,111442,Washington_2024_111442_208659,Thompson Jordan,Australia,1994-04-20,right,Mpetshi Perricard Giovanni,France,2003-07-08,right,28,39,28,36,11,11,19,14,3,4,7,10,67,70,,,30.0,21.0,ATP500,1.78,2.02,3,Citi Open
https://www.livesport.com/en/match/McapOrKc/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,20:40,"FINISHED / RETIRED -
KOKKINAKIS T.",Korda S.,22,4,Kokkinakis T.,77,,1,1,2:23,"6
1",7,"7
7",5,12,20,1,5,,,,,,,106423,200624,Washington_2024_200624_106423,Korda Sebastian,USA,2000-07-05,right,Kokkinakis Thanasi,Australia,1996-04-10,right,37,51,38,55,14,15,26,22,2,3,0,3,92,89,,,24.0,28.0,ATP500,1.35,3.14,3,Citi Open
https://www.livesport.com/en/match/SjUmyKZI/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,20:40,FINISHED,Michelsen A.,42,15,Hong S.,151,,2,0,1:21,6,6,3,3,1,2,2,5,,,,,,,111805,210506,Washington_2024_210506_111805,Michelsen Alex,USA,2004-08-25,right,Hong Seong Chan,South Korea,1997-06-30,right,26,33,19,29,9,9,15,14,2,2,1,4,58,57,,,20.0,27.0,ATP500,1.29,3.56,3,Citi Open
https://www.livesport.com/en/match/YXr2stv2/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,17:10,FINISHED,Cobolli F.,32,10,Davidovich Fokina A.,62,8,2,1,3:18,1,"7
7",6,"6
0",7,12,8,6,"7
9","6
7",,,,,200221,207925,Washington_2024_207925_200221,Cobolli Flavio,Italy,2002-05-06,right,Davidovich Fokina Alejandro,Spain,1999-06-05,right,41,55,49,71,15,16,30,20,8,13,9,12,123,116,,,22.0,25.0,ATP500,2.08,1.73,3,Citi Open
https://www.livesport.com/en/match/W6c5neim/#/match-summary,Washington,USA,HARD,outdoor,1/8-FINALS,2024-08-01,17:10,FINISHED,Shapovalov D.,56,,Kecmanovic M.,54,12,2,1,1:45,4,6,6,4,8,1,7,0,6,2,,,,,200175,133430,Washington_2024_133430_200175,Shapovalov Denis,Canada,1999-04-15,left,Kecmanovic Miomir,Serbia,1999-08-31,right,39,48,32,50,14,14,15,17,2,4,3,7,77,78,,,25.0,25.0,ATP500,1.63,2.24,3,Citi Open
https://www.livesport.com/en/match/b7OLJys3/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-08-01,05:30,FINISHED,Shelton B.,21,2,Albot R.,164,,2,1,2:22,6,"6
5",4,"7
7",12,0,4,3,6,3,,,,,105430,210097,Washington_2024_210097_105430,Shelton Ben,USA,2002-10-09,left,Albot Radu,Moldavsko,1989-11-11,right,49,62,41,63,16,15,19,23,2,3,7,10,92,102,,,22.0,35.0,ATP500,1.18,4.86,3,Citi Open
https://www.livesport.com/en/match/6FOr0z0T/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-08-01,02:05,FINISHED,Thompson J.,26,7,Opelka R.,299,,2,0,1:22,6,6,4,3,1,9,1,4,,,,,,,124187,111442,Washington_2024_111442_124187,Thompson Jordan,Australia,1994-04-20,right,Opelka Reilly,USA,1997-08-28,right,24,33,28,41,9,10,11,5,4,5,3,7,51,61,,,30.0,27.0,ATP500,1.98,1.81,3,Citi Open
https://www.livesport.com/en/match/EgBCuGWI/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,21:25,FINISHED,Rublev A.,8,1,Van Assche L.,128,,2,1,1:44,4,6,6,3,15,8,5,5,6,4,,,,,209414,126094,Washington_2024_126094_209414,Rublev Andrey,Russia,1997-10-20,right,Van Assche Luca,France,2004-05-11,right,49,59,33,44,15,14,13,19,4,5,3,5,84,75,,,27.0,20.0,ATP500,1.19,4.58,3,Citi Open
https://www.livesport.com/en/match/p0zw0W56/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,19:55,FINISHED,Hong S.,151,,Khachanov K.,19,3,2,0,1:12,6,6,2,4,6,8,1,2,,,,,,,111575,111805,Washington_2024_111805_111575,Hong Seong Chan,South Korea,1997-06-30,right,Khachanov Karen,Russia,1996-05-21,right,25,32,25,36,9,9,13,5,1,1,1,4,49,51,,,27.0,28.0,ATP500,4.82,1.17,3,Citi Open
https://www.livesport.com/en/match/fymCpxlT/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,19:30,FINISHED,Michelsen A.,42,15,Bellucci M.,102,,2,0,1:38,6,"7
7",3,"6
1",6,16,2,2,,,,,,,208233,210506,Washington_2024_210506_208233,Michelsen Alex,USA,2004-08-25,right,Bellucci Mattia,Italy,2001-06-01,left,36,52,30,44,11,10,15,11,5,6,4,6,72,68,,,20.0,23.0,ATP500,1.64,2.23,3,Citi Open
https://www.livesport.com/en/match/6ocj9zqK/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,19:15,FINISHED,Mpetshi G.,31,9,Ruusuvuori E.,95,,2,0,1:52,"7
8","7
8","6
6","6
6",25,6,8,4,,,,,,,200325,208659,Washington_2024_208659_200325,Mpetshi Perricard Giovanni,France,2003-07-08,right,Ruusuvuori Emil,Finland,1999-04-02,right,42,52,39,51,12,12,19,21,2,3,1,2,84,85,,,21.0,25.0,ATP500,2.11,1.7,3,Citi Open
https://www.livesport.com/en/match/hUDVKeJ5/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,18:30,FINISHED,Cobolli F.,32,10,Goffin D.,52,,2,0,1:39,"7
7",6,"6
4",3,11,7,6,9,,,,,,,105676,207925,Washington_2024_207925_105676,Cobolli Flavio,Italy,2002-05-06,right,Goffin David,Belgium,1990-12-07,right,28,32,30,41,10,11,18,18,2,3,5,8,66,80,,,22.0,34.0,ATP500,1.83,1.96,3,Citi Open
https://www.livesport.com/en/match/KQWQcQq3/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,18:25,FINISHED,Kovacevic A.,97,,Carballes Baena R.,57,11,2,0,2:07,"7
7","7
7","6
4","6
3",10,9,4,1,,,,,,,106148,206499,Washington_2024_206499_106148,Kovacevic Aleksandar,USA,1998-08-29,right,Carballes Baena Roberto,Spain,1993-03-23,right,37,46,34,45,12,12,23,20,6,7,0,1,86,78,,,26.0,31.0,ATP500,1.6,2.33,3,Citi Open
https://www.livesport.com/en/match/6T74sx26/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,17:10,FINISHED,Davidovich Fokina A.,62,8,Krueger M.,147,,2,1,2:33,3,"7
7",6,"6
3",15,16,8,6,6,4,,,,,106283,200221,Washington_2024_200221_106283,Davidovich Fokina Alejandro,Spain,1999-06-05,right,Krueger Mitchell,USA,1994-01-12,right,36,48,47,65,16,15,22,17,3,7,9,12,86,105,,,25.0,31.0,ATP500,1.39,2.93,3,Citi Open
https://www.livesport.com/en/match/OpKaHs6C/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,17:10,FINISHED,Kokkinakis T.,77,,Vukic A.,69,14,2,0,1:51,6,"7
7",4,"6
4",12,9,5,1,,,,,,,126846,106423,Washington_2024_106423_126846,Kokkinakis Thanasi,Australia,1996-04-10,right,Vukic Aleksandar,Australia,1996-04-06,right,36,43,29,32,11,11,18,17,4,4,0,1,78,62,,,28.0,28.0,ATP500,1.54,2.45,3,Citi Open
https://www.livesport.com/en/match/Y9zFqudt/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,17:10,"FINISHED / RETIRED -
SHANG J.",Rinderknech A.,59,16,Shang J.,50,,0,0,0:38,,,,,4,0,0,2,,,,,,,209992,126239,Washington_2024_126239_209992,Rinderknech Arthur,France,1995-07-23,right,Shang Juncheng,China,2005-02-02,left,8,10,5,9,2,3,1,9,1,2,2,3,17,24,,,29.0,19.0,ATP500,2.43,1.55,3,Citi Open
https://www.livesport.com/en/match/vqsS2NcK/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,00:35,FINISHED,Shapovalov D.,56,,Mannarino A.,67,6,2,0,1:01,6,6,2,1,7,0,2,3,,,,,,,105173,133430,Washington_2024_133430_105173,Shapovalov Denis,Canada,1999-04-15,left,Mannarino Adrian,France,1988-06-29,left,30,35,11,20,8,7,6,7,0,0,3,7,48,40,,,25.0,36.0,ATP500,1.29,3.57,3,Citi Open
https://www.livesport.com/en/match/82DWWqN6/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-31,00:10,FINISHED,Tiafoe F.,18,5,Galan D.E.,126,,2,1,2:25,"6
8",6,"7
10",3,14,22,2,2,6,3,,,,,123755,126207,Washington_2024_126207_123755,Tiafoe Frances,USA,1998-01-20,right,Galan Daniel Elahi,Colombia,1996-06-18,right,45,55,46,68,15,15,23,16,5,7,5,10,100,98,,,26.0,28.0,ATP500,1.23,4.08,3,Citi Open
https://www.livesport.com/en/match/4UvQvt9U/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-30,23:10,FINISHED,Nakashima B.,38,13,O Connell C.,65,,2,0,1:07,6,6,2,2,11,2,2,5,,,,,,,106331,206909,Washington_2024_206909_106331,Nakashima Bryce Nakashima,USA,2004-02-20,right,O'Connell Christopher,Australia,1994-06-03,right,27,29,19,26,8,8,9,7,1,1,2,6,45,48,,,20.0,30.0,ATP500,1.38,3.01,3,Citi Open
https://www.livesport.com/en/match/joc143sn/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-30,21:20,FINISHED,Korda S.,22,4,Garin C.,154,,2,0,1:12,6,6,3,2,7,2,1,2,,,,,,,106426,200624,Washington_2024_200624_106426,Korda Sebastian,USA,2000-07-05,right,Garin Cristian,Chile,1996-05-30,right,24,29,22,32,9,8,18,5,3,3,3,6,58,48,,,24.0,28.0,ATP500,1.19,4.61,3,Citi Open
https://www.livesport.com/en/match/bwJU5nAd/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,20:45,FINISHED,Albot R.,164,,Diaz Acosta F.,79,,2,0,2:14,"7
7",6,"6
5",3,4,2,6,7,,,,,,,207680,105430,Washington_2024_105430_207680,Albot Radu,Moldavsko,1989-11-11,right,Diaz Acosta Facundo,Argentina,2000-12-15,left,36,54,35,57,11,10,22,12,9,11,7,10,94,85,Q,,35.0,24.0,ATP500,1.49,2.6,3,Citi Open
https://www.livesport.com/en/match/vZeHTk23/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,19:05,FINISHED,Shang J.,50,,Ymer E.,315,,2,0,1:30,6,6,4,3,8,7,1,6,,,,,,,111200,209992,Washington_2024_209992_111200,Shang Juncheng,China,2005-02-02,left,Ymer Elias,Sweden,1996-04-10,right,19,22,31,45,9,10,18,16,0,0,10,13,46,82,,Q,19.0,28.0,ATP500,1.26,3.82,3,Citi Open
https://www.livesport.com/en/match/Q1Ut35lo/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,19:00,FINISHED,Kovacevic A.,97,,Nishioka Y.,70,,2,1,2:25,4,6,6,4,19,5,6,2,6,2,,,,,106415,206499,Washington_2024_206499_106415,Kovacevic Aleksandar,USA,1998-08-29,right,Nishioka Yoshihito,Japan,1995-09-27,left,48,60,43,70,14,14,20,17,6,8,7,11,104,100,,,26.0,29.0,ATP500,2.25,1.63,3,Citi Open
https://www.livesport.com/en/match/8M3pNQuH/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,18:50,FINISHED,Kokkinakis T.,77,,Purcell M.,104,,2,1,2:15,"6
4",6,"7
7",4,15,11,1,5,6,3,,,,,126845,106423,Washington_2024_106423_126845,Kokkinakis Thanasi,Australia,1996-04-10,right,Purcell Max,Australia,1998-04-03,right,40,43,47,56,15,16,24,21,0,0,7,10,73,104,,,28.0,26.0,ATP500,1.73,2.07,3,Citi Open
https://www.livesport.com/en/match/jDFM78up/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,17:10,"FINISHED / RETIRED -
NARDI L.",Krueger M.,147,,Nardi L.,91,,1,0,1:31,"7
7",,"6
3",,4,0,3,3,,,,,,,208134,106283,Washington_2024_106283_208134,Krueger Mitchell,USA,1994-01-12,right,Nardi Luca,Italy,2003-08-06,right,23,28,26,49,8,9,9,12,0,1,8,11,46,75,Q,,31.0,21.0,ATP500,1.64,2.24,3,Citi Open
https://www.livesport.com/en/match/6c7TQ8th/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,17:10,FINISHED,Van Assche L.,128,,Cazaux A.,64,,2,0,1:30,6,6,4,3,1,3,5,3,,,,,,,209070,209414,Washington_2024_209414_209070,Van Assche Luca,France,2004-05-11,right,Cazaux Arthur,France,2002-08-23,right,19,25,19,28,9,10,11,10,2,5,5,11,49,63,,,20.0,22.0,ATP500,2.27,1.62,3,Citi Open
https://www.livesport.com/en/match/hOYgDfWg/#/match-summary,Washington,USA,HARD,outdoor,1/16-FINALS,2024-07-30,17:10,FINISHED,Kecmanovic M.,54,12,Wolf J.J.,262,,2,0,1:26,6,6,2,3,3,3,1,0,,,,,,,200670,200175,Washington_2024_200175_200670,Kecmanovic Miomir,Serbia,1999-08-31,right,Wolf Jeffrey John,USA,1998-12-21,right,25,33,24,42,9,8,19,14,5,5,9,12,63,70,,,25.0,26.0,ATP500,1.56,2.39,3,Citi Open
https://www.livesport.com/en/match/zyKQ2df2/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,05:45,FINISHED,Opelka R.,299,,Duckworth J.,82,,2,1,2:24,"6
12",7,"7
14",5,27,7,0,4,6,4,,,,,105902,124187,Washington_2024_124187_105902,Opelka Reilly,USA,1997-08-28,right,Duckworth James,Australia,1992-01-21,right,49,59,48,58,17,17,28,27,0,0,2,4,99,102,WC,,27.0,32.0,ATP500,1.46,2.69,3,Citi Open
https://www.livesport.com/en/match/2sCCQan9/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-30,00:05,FINISHED,Goffin D.,52,,Ugo Carabelli C.,105,,2,0,1:34,6,7,2,5,5,3,2,2,,,,,,,200116,105676,Washington_2024_105676_200116,Goffin David,Belgium,1990-12-07,right,Ugo Carabelli Camilo,Argentina,1999-06-17,right,22,38,22,40,10,10,12,8,2,6,9,16,61,69,,,34.0,25.0,ATP500,1.25,3.87,3,Citi Open
https://www.livesport.com/en/match/KSe2IjU6/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,23:35,FINISHED,Shapovalov D.,56,,Bautista Agut R.,51,,2,0,1:34,6,6,1,4,4,0,9,7,,,,,,,105138,133430,Washington_2024_133430_105138,Shapovalov Denis,Canada,1999-04-15,left,Bautista-Agut Roberto,Spain,1988-04-14,right,30,45,23,39,9,8,8,5,5,7,10,15,67,59,WC,,25.0,36.0,ATP500,1.54,2.46,3,Citi Open
https://www.livesport.com/en/match/Gx4qGxXA/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,20:45,FINISHED,Hong S.,151,,Walton A.,92,,2,0,2:05,"7
8","7
7","6
6","6
4",6,11,1,6,,,,,,,293040,111805,Washington_2024_111805_293040,Hong Seong Chan,South Korea,1997-06-30,right,Walton Adam,Australia,1999-04-17,right,40,55,40,44,12,12,22,17,8,9,3,4,89,78,Q,,27.0,25.0,ATP500,2.75,1.44,3,Citi Open
https://www.livesport.com/en/match/KAAzIb2b/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,19:45,FINISHED,Bellucci M.,102,,Mcdonald M.,131,,2,0,2:06,"7
7","7
7","6
4","6
3",9,11,4,4,,,,,,,111456,208233,Washington_2024_208233_111456,Bellucci Mattia,Italy,2001-06-01,left,McDonald Mackenzie,USA,1995-04-16,right,41,52,37,55,12,12,15,16,6,8,5,7,78,87,Q,,23.0,29.0,ATP500,2.15,1.69,3,Citi Open
https://www.livesport.com/en/match/v9QH4IPk/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,19:45,FINISHED,Ruusuvuori E.,95,,Coric B.,89,,2,1,3:02,"6
4","7
10","7
7","6
8",11,21,1,6,6,4,,,,,106432,200325,Washington_2024_200325_106432,Ruusuvuori Emil,Finland,1999-04-02,right,Coric Borna,Croatia,1996-11-14,right,51,67,48,62,17,17,34,34,5,5,2,3,118,114,,,25.0,28.0,ATP500,1.69,2.15,3,Citi Open
https://www.livesport.com/en/match/O27iEG1N/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,19:00,FINISHED,Galan D.E.,126,,Cressy M.,242,,2,0,1:28,6,6,4,3,2,6,3,10,,,,,,,202195,123755,Washington_2024_123755_202195,Galan Daniel Elahi,Colombia,1996-06-18,right,Cressy Maxime,USA,1997-05-08,right,20,29,27,34,9,10,17,6,0,1,5,9,56,58,,Q,28.0,27.0,ATP500,2.63,1.48,3,Citi Open
https://www.livesport.com/en/match/Od0LOwHL/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,18:40,FINISHED,Garin C.,154,,Karatsev A.,291,,2,0,1:33,6,6,4,2,6,3,6,5,,,,,,,106234,106426,Washington_2024_106426_106234,Garin Cristian,Chile,1996-05-30,right,Karatsev Aslan,Russia,1993-09-04,right,24,28,24,34,9,9,19,7,5,5,2,5,61,53,,,28.0,31.0,ATP500,2.43,1.55,3,Citi Open
https://www.livesport.com/en/match/0lY3XlVg/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,17:10,FINISHED,Wolf J.J.,262,,Svajda Z.,167,,2,0,1:40,6,7,4,5,10,5,4,1,,,,,,,208260,200670,Washington_2024_200670_208260,Wolf Jeffrey John,USA,1998-12-21,right,Svajda Zachary,USA,,right,28,40,27,40,11,11,20,11,5,7,4,8,75,64,WC,LL,26.0,,ATP500,1.53,2.5,3,Citi Open
https://www.livesport.com/en/match/v9Y1jiQa/#/match-summary,Washington,USA,HARD,outdoor,1/32-FINALS,2024-07-29,17:10,FINISHED,O Connell C.,65,,Mayot H.,116,,2,0,1:38,6,"7
7",4,"6
3",7,3,1,4,,,,,,,208004,106331,Washington_2024_106331_208004,O'Connell Christopher,Australia,1994-06-03,right,Mayot Harold,France,2002-02-04,right,23,27,33,42,11,11,23,12,0,0,4,5,59,71,,,30.0,22.0,ATP500,1.88,1.91,3,Citi Open
https://www.livesport.com/en/match/AHQyGMjU/#/match-summary,Montreal,CANADA,HARD,outdoor,FINAL,2024-08-13,01:40,FINISHED,Popyrin A.,24,,Rublev A.,8,5,2,0,1:31,6,6,2,4,10,4,3,5,,,,,,,126094,200615,Montreal_2024_200615_126094,Popyrin Alexei,Australia,1999-08-05,right,Rublev Andrey,Russia,1997-10-20,right,32,38,17,27,9,9,9,14,5,6,5,9,64,62,,,25.0,27.0,Masters 1000,3.13,1.37,3,Canadian Open
https://www.livesport.com/en/match/zJSJKVJ8/#/match-summary,Montreal,CANADA,HARD,outdoor,SEMI-FINALS,2024-08-12,02:45,FINISHED,Popyrin A.,24,,Korda S.,22,,2,0,1:33,"7
7",6,"6
0",3,2,2,6,5,,,,,,,200624,200615,Montreal_2024_200615_200624,Popyrin Alexei,Australia,1999-08-05,right,Korda Sebastian,USA,2000-07-05,right,34,41,27,41,10,11,10,12,2,4,7,11,70,73,,,25.0,24.0,Masters 1000,3.03,1.38,3,Canadian Open
https://www.livesport.com/en/match/4nAbxfJi/#/match-summary,Montreal,CANADA,HARD,outdoor,SEMI-FINALS,2024-08-11,23:15,FINISHED,Rublev A.,8,5,Arnaldi M.,37,,2,0,1:18,6,6,4,2,4,2,1,1,,,,,,,208286,126094,Montreal_2024_126094_208286,Rublev Andrey,Russia,1997-10-20,right,Arnaldi Matteo,Italy,2001-02-22,right,27,34,17,26,9,9,11,14,1,1,0,3,52,53,,,27.0,23.0,Masters 1000,1.3,3.54,3,Canadian Open
https://www.livesport.com/en/match/2m5jA4p1/#/match-summary,Montreal,CANADA,HARD,outdoor,QUARTER-FINALS,2024-08-11,20:20,FINISHED,Korda S.,22,,Zverev A.,2,2,2,1,2:21,"7
7",1,"6
5",6,7,5,2,11,6,4,,,,,100644,200624,Montreal_2024_200624_100644,Korda Sebastian,USA,2000-07-05,right,Zverev Alexander,Germany,1997-04-20,right,42,57,51,65,15,14,14,11,5,9,7,9,93,98,,,24.0,27.0,Masters 1000,3.23,1.34,3,Canadian Open
https://www.livesport.com/en/match/hIyw1Ive/#/match-summary,Montreal,CANADA,HARD,outdoor,QUARTER-FINALS,2024-08-11,20:10,FINISHED,Popyrin A.,24,,Hurkacz H.,16,4,2,1,2:50,3,"7
7",6,"6
5",11,8,6,3,7,5,,,,,128034,200615,Montreal_2024_200615_128034,Popyrin Alexei,Australia,1999-08-05,right,Hurkacz Hubert,Poland,1997-02-11,right,51,68,54,78,16,17,17,30,8,11,18,21,105,141,,,25.0,27.0,Masters 1000,2.25,1.64,3,Canadian Open
https://www.livesport.com/en/match/pvLN8NYF/#/match-summary,Montreal,CANADA,HARD,outdoor,QUARTER-FINALS,2024-08-11,04:45,FINISHED,Arnaldi M.,37,,Nishikori K.,107,,2,0,1:51,6,7,4,5,5,0,5,1,,,,,,,105453,208286,Montreal_2024_208286_105453,Arnaldi Matteo,Italy,2001-02-22,right,Nishikori Kei,Japan,1989-12-29,right,26,35,30,52,11,11,17,13,4,6,5,9,73,76,,,23.0,35.0,Masters 1000,1.52,2.54,3,Canadian Open
https://www.livesport.com/en/match/8jLaAeRH/#/match-summary,Montreal,CANADA,HARD,outdoor,QUARTER-FINALS,2024-08-11,02:10,FINISHED,Rublev A.,8,5,Sinner J.,1,1,2,1,1:48,6,1,3,6,4,10,1,4,6,2,,,,,206173,126094,Montreal_2024_126094_206173,Rublev Andrey,Russia,1997-10-20,right,Sinner Jannik,Italy,2001-08-16,right,36,49,32,43,12,12,14,13,10,12,4,7,79,73,,,27.0,23.0,Masters 1000,4.61,1.2,3,Canadian Open
https://www.livesport.com/en/match/EVO5L1en/#/match-summary,Montreal,CANADA,HARD,outdoor,1/8-FINALS,2024-08-10,23:30,FINISHED,Hurkacz H.,16,4,Rinderknech A.,59,,2,1,2:16,4,6,6,3,4,8,0,6,6,4,,,,,126239,128034,Montreal_2024_128034_126239,Hurkacz Hubert,Poland,1997-02-11,right,Rinderknech Arthur,France,1995-07-23,right,37,45,38,48,15,14,25,14,4,6,3,6,91,77,,,27.0,29.0,Masters 1000,1.62,2.3,3,Canadian Open
https://www.livesport.com/en/match/2wGElLQO/#/match-summary,Montreal,CANADA,HARD,outdoor,1/8-FINALS,2024-08-10,22:00,WALKOVER,Korda S.,22,,Ruud C.,6,,,,,,,,,,,,,,,,,,,134770,200624,Montreal_2024_200624_134770,Korda Sebastian,USA,2000-07-05,right,Ruud Casper,Norway,1998-12-22,right,,,,,,,,,,,,,,,,,24.0,26.0,Masters 1000,1.8,2.02,3,Canadian Open
