url,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,L1,L2,w_ace,l_ace,w_df,l_df,W3,L3,W4,W5,L4,L5,loser_id,winner_id,match_id,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,AvgW,AvgL,best_of,tournament_name,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id
https://www.livesport.com/en/match/dztYTTAj/#/match-summary,Beijing,CHINA,HARD,outdoor,4th Round,2024-09-30,07:10,finished,Rublev A.,8.0,Davidovich Fokina A.,62.0,2.0,0.0,104.0,6.0,7.0,4.0,5.0,6.0,1.0,4.0,1.0,,,,,,,200221,126094,Beijing_2024_126094_200221,Rublev Andrey,Russia,1997-10-20,right,Davidovich Fokina Alejandro,Spain,1999-06-05,right,30.0,43.0,28.0,56.0,11.0,11.0,10.0,11.0,1.0,4.0,6.0,11.0,67.0,77.0,27.0,25.0,ATP500,1.29,3.5,3,China Open,False,False,False,False,False,False,1,0,Beijing_2024
https://www.livesport.com/en/match/KQMk5aD7/#/match-summary,Beijing,CHINA,HARD,outdoor,Semifinals,2024-10-01,13:10,finished,Sinner J.,1.0,Bu Y.,66.0,2.0,0.0,127.0,6.0,7.0,3.0,6.0,11.0,3.0,0.0,3.0,,,,,,,207352,206173,Beijing_2024_206173_207352,Sinner Jannik,Italy,2001-08-16,right,Yunchaokete Bu,China,2002-01-19,right,38.0,52.0,28.0,41.0,11.0,10.0,17.0,20.0,3.0,3.0,8.0,9.0,77.0,79.0,23.0,22.0,ATP500,1.06,9.43,3,China Open,False,False,False,False,False,False,1,0,Beijing_2024
https://www.livesport.com/en/match/nFykmU6b/#/match-summary,Beijing,CHINA,HARD,outdoor,Semifinals,2024-10-01,10:10,finished,Alcaraz C.,3.0,Medvedev D.,5.0,2.0,0.0,86.0,7.0,6.0,5.0,3.0,3.0,3.0,1.0,2.0,,,,,,,106421,207989,Beijing_2024_207989_106421,Alcaraz Carlos,Spain,2003-05-05,right,Medvedev Daniil,Russia,1996-02-11,right,27.0,36.0,23.0,42.0,10.0,11.0,9.0,12.0,0.0,2.0,6.0,11.0,53.0,66.0,21.0,28.0,ATP500,1.27,3.72,3,China Open,False,False,False,False,False,False,1,1,Beijing_2024
https://www.livesport.com/en/match/h0QVgdjl/#/match-summary,Tokyo,JAPAN,HARD,outdoor,The Final,2024-10-01,12:10,finished,Fils A.,20.0,Humbert U.,14.0,2.0,1.0,182.0,5.0,7.0,7.0,6.0,10.0,13.0,4.0,3.0,6.0,3.0,,,,,200005,209950,Tokyo_2024_209950_200005,Fils Arthur,France,2004-06-12,right,Humbert Ugo,France,1998-06-26,left,44.0,55.0,59.0,84.0,17.0,16.0,25.0,20.0,3.0,5.0,7.0,9.0,98.0,129.0,20.0,26.0,ATP500,2.33,1.59,3,Japan Open Tennis Championships,False,False,False,False,False,False,0,0,Tokyo_2024
https://www.livesport.com/en/match/6NrASkM8/#/match-summary,Beijing,CHINA,HARD,outdoor,The Final,2024-10-02,11:10,finished,Alcaraz C.,3.0,Sinner J.,1.0,2.0,1.0,204.0,6.0,6.0,7.0,4.0,6.0,6.0,2.0,4.0,7.0,6.0,,,,,206173,207989,Beijing_2024_207989_206173,Alcaraz Carlos,Spain,2003-05-05,right,Sinner Jannik,Italy,2001-08-16,right,54.0,74.0,47.0,71.0,17.0,17.0,27.0,31.0,4.0,6.0,12.0,15.0,123.0,129.0,21.0,23.0,ATP500,1.74,2.08,3,China Open,False,False,False,False,False,False,1,1,Beijing_2024
https://www.livesport.com/en/match/pKEkGOQG/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,14:35,finished,Nishikori K.,107.0,Navone M.,47.0,2.0,1.0,137.0,3.0,6.0,6.0,4.0,1.0,4.0,0.0,4.0,6.0,3.0,,,,,529571,105453,Shanghai_2024_105453_529571,Nishikori Kei,Japan,1989-12-29,right,Navone Mariano,Argentina,2001-02-27,right,38.0,56.0,40.0,60.0,14.0,14.0,16.0,23.0,5.0,7.0,13.0,16.0,82.0,107.0,35.0,23.0,Masters 1000,1.3,3.51,3,Shanghai Masters,False,False,True,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/hKIXFGWP/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,13:45,finished,Seyboth Wild T.,74.0,Evans D.,166.0,2.0,1.0,161.0,6.0,4.0,2.0,6.0,13.0,6.0,3.0,4.0,7.0,6.0,,,,,105554,205734,Shanghai_2024_205734_105554,Seyboth Wild Thiago,Brazil,2000-03-10,right,Evans Daniel,Great Britain,1990-05-23,right,44.0,64.0,42.0,65.0,15.0,15.0,16.0,19.0,2.0,5.0,6.0,10.0,94.0,101.0,24.0,34.0,Masters 1000,2.37,1.57,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/O293Affm/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,13:30,finished,Daniel T.,83.0,Gerasimov E.,335.0,2.0,1.0,138.0,6.0,6.0,7.0,3.0,6.0,10.0,0.0,1.0,6.0,4.0,,,,,106078,106121,Shanghai_2024_106121_106078,Daniel Taro,Japan,1993-01-27,right,Gerasimov Egor,Belarus,1992-11-11,right,47.0,61.0,47.0,66.0,16.0,15.0,20.0,20.0,0.0,0.0,4.0,6.0,85.0,101.0,31.0,32.0,Masters 1000,1.3,3.43,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/hrqLyXhn/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,13:05,finished,Davidovich Fokina A.,62.0,Diallo G.,86.0,2.0,0.0,114.0,7.0,7.0,5.0,6.0,3.0,9.0,5.0,0.0,,,,,,,209113,200221,Shanghai_2024_200221_209113,Davidovich Fokina Alejandro,Spain,1999-06-05,right,Diallo Gabriel,Canada,2001-09-24,right,40.0,58.0,37.0,54.0,12.0,12.0,11.0,12.0,10.0,13.0,1.0,5.0,80.0,78.0,25.0,23.0,Masters 1000,1.75,2.05,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/IZq6Igjm/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,12:40,finished,Shang J.,50.0,Wong C.,163.0,2.0,0.0,97.0,6.0,6.0,4.0,4.0,4.0,8.0,1.0,2.0,,,,,,,915978,209992,Shanghai_2024_209992_915978,Shang Juncheng,China,2005-02-02,left,Wong Coleman,Hong Kong,2004-06-06,right,23.0,28.0,32.0,44.0,10.0,10.0,15.0,6.0,1.0,3.0,6.0,10.0,56.0,70.0,19.0,20.0,Masters 1000,1.22,4.15,3,Shanghai Masters,False,False,False,False,False,True,0,0,Shanghai_2024
https://www.livesport.com/en/match/EHDAHT7U/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,11:40,finished,Svajda Z.,167.0,Mannarino A.,67.0,2.0,1.0,96.0,6.0,1.0,3.0,6.0,5.0,2.0,0.0,1.0,6.0,0.0,,,,,105173,208260,Shanghai_2024_208260_105173,Svajda Zachary,USA,,right,Mannarino Adrian,France,1988-06-29,left,28.0,40.0,25.0,43.0,11.0,11.0,11.0,16.0,1.0,3.0,6.0,10.0,59.0,73.0,,36.0,Masters 1000,2.09,1.72,3,Shanghai Masters,False,True,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/6oRgLB85/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,11:30,finished,Vukic A.,69.0,Moutet C.,71.0,2.0,1.0,123.0,2.0,6.0,6.0,3.0,6.0,3.0,1.0,1.0,6.0,4.0,,,,,144895,126846,Shanghai_2024_126846_144895,Vukic Aleksandar,Australia,1996-04-06,right,Moutet Corentin,France,1999-04-19,left,32.0,46.0,36.0,59.0,14.0,13.0,24.0,15.0,3.0,6.0,3.0,6.0,85.0,84.0,28.0,25.0,Masters 1000,1.78,2.02,3,Shanghai Masters,False,True,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/pIcC8YOa/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,10:40,finished,Shapovalov D.,56.0,Sonego L.,53.0,2.0,0.0,131.0,7.0,7.0,6.0,6.0,2.0,3.0,3.0,2.0,,,,,,,132283,133430,Shanghai_2024_133430_132283,Shapovalov Denis,Canada,1999-04-15,left,Sonego Lorenzo,Italy,1995-05-11,right,46.0,60.0,39.0,56.0,12.0,12.0,9.0,17.0,0.0,2.0,4.0,6.0,81.0,88.0,25.0,29.0,Masters 1000,1.59,2.34,3,Shanghai Masters,False,True,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/reIYJ6Ri/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,08:55,finished,Fognini F.,90.0,Darderi L.,44.0,2.0,1.0,143.0,6.0,6.0,4.0,7.0,9.0,11.0,2.0,3.0,6.0,4.0,,,,,209260,104926,Shanghai_2024_104926_209260,Fognini Fabio,Italy,1987-05-24,right,Darderi Luciano,Italy,2002-02-14,right,42.0,50.0,43.0,59.0,16.0,16.0,29.0,22.0,3.0,4.0,5.0,8.0,101.0,99.0,37.0,22.0,Masters 1000,2.02,1.77,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/jLLtIpd4/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,08:45,finished,Cazaux A.,64.0,Cilic M.,181.0,2.0,0.0,97.0,6.0,6.0,4.0,4.0,6.0,8.0,1.0,5.0,,,,,,,105227,209070,Shanghai_2024_209070_105227,Cazaux Arthur,France,2002-08-23,right,Cilic Marin,Croatia,1988-09-28,right,29.0,34.0,21.0,27.0,10.0,10.0,16.0,13.0,2.0,3.0,6.0,9.0,65.0,53.0,22.0,36.0,Masters 1000,2.31,1.6,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/d0DEEBkC/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,08:35,finished,Carballes Baena R.,57.0,Bautista Agut R.,51.0,2.0,1.0,159.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,2.0,6.0,2.0,,,,,105138,106148,Shanghai_2024_106148_105138,Carballes Baena Roberto,Spain,1993-03-23,right,Bautista-Agut Roberto,Spain,1988-04-14,right,43.0,59.0,39.0,66.0,13.0,13.0,10.0,12.0,2.0,5.0,9.0,14.0,87.0,96.0,31.0,36.0,Masters 1000,2.6,1.48,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/jmrEGXKa/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,08:20,finished,Monfils G.,55.0,Dzumhur D.,106.0,2.0,0.0,82.0,6.0,6.0,4.0,3.0,4.0,0.0,2.0,2.0,,,,,,,106000,104792,Shanghai_2024_104792_106000,Monfils Gael,France,1986-09-01,right,Dzumhur Damir,Bosnia and Herzeg.,1992-05-20,right,31.0,46.0,24.0,37.0,9.0,10.0,10.0,11.0,7.0,8.0,3.0,7.0,63.0,62.0,38.0,32.0,Masters 1000,1.25,3.88,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/WrBm0CzJ/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,06:45,finished,Van De Zandschulp B.,80.0,Carreno Busta P.,198.0,2.0,0.0,102.0,7.0,6.0,6.0,2.0,5.0,4.0,0.0,1.0,,,,,,,105807,122298,Shanghai_2024_122298_105807,Van De Zandschulp Botic,Netherlands,1995-10-04,right,Carreno-Busta Pablo,Spain,1991-07-12,right,33.0,43.0,29.0,43.0,10.0,10.0,15.0,12.0,1.0,1.0,1.0,3.0,68.0,60.0,29.0,33.0,Masters 1000,2.22,1.64,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/2aund3Zp/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,06:45,finished,Rinderknech A.,59.0,Opelka R.,299.0,2.0,0.0,113.0,6.0,7.0,4.0,6.0,6.0,13.0,0.0,2.0,,,,,,,124187,126239,Shanghai_2024_126239_124187,Rinderknech Arthur,France,1995-07-23,right,Opelka Reilly,USA,1997-08-28,right,40.0,51.0,37.0,51.0,11.0,11.0,12.0,18.0,1.0,1.0,11.0,12.0,71.0,86.0,29.0,27.0,Masters 1000,1.83,1.95,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/bk3ZNFSP/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,06:45,finished,Wu Y.,405.0,Nagal S.,94.0,2.0,0.0,80.0,6.0,6.0,3.0,3.0,7.0,0.0,4.0,1.0,,,,,,,111576,200059,Shanghai_2024_200059_111576,Wu Yibing,China,1999-10-14,right,Nagal Sumit,India,1997-08-16,right,22.0,28.0,22.0,40.0,9.0,9.0,14.0,7.0,1.0,2.0,3.0,7.0,52.0,57.0,25.0,27.0,Masters 1000,1.6,2.3,3,Shanghai Masters,False,False,True,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/ATMv2Y56/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-02,06:40,finished,Muller A.,68.0,Nardi L.,91.0,2.0,1.0,97.0,4.0,6.0,6.0,1.0,6.0,1.0,2.0,2.0,6.0,1.0,,,,,208134,124186,Shanghai_2024_124186_208134,Muller Alexandre,France,1997-02-01,right,Nardi Luca,Italy,2003-08-06,right,42.0,53.0,25.0,38.0,12.0,12.0,6.0,7.0,5.0,7.0,0.0,6.0,69.0,67.0,27.0,21.0,Masters 1000,1.56,2.38,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/S0F2JkwI/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,10:35,finished,Shevchenko A.,78.0,Ramanathan R.,309.0,2.0,0.0,75.0,6.0,7.0,1.0,6.0,3.0,8.0,2.0,8.0,,,,,,,106368,207686,Shanghai_2024_207686_106368,Shevchenko Alexander,Kazakhstan,2000-11-29,right,Ramanathan Ramkumar,India,1994-11-08,right,32.0,39.0,27.0,43.0,10.0,9.0,15.0,11.0,4.0,4.0,2.0,4.0,60.0,65.0,24.0,30.0,Masters 1000,1.21,4.32,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/2gUxPg9t/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,11:05,finished,Safiullin R.,60.0,Zhukayev B.,241.0,2.0,0.0,98.0,7.0,6.0,6.0,4.0,5.0,14.0,2.0,1.0,,,,,,,202320,126128,Shanghai_2024_126128_202320,Safiullin Roman,Russia,1997-08-07,right,Zhukayev Beibit,Kazakhstan,2000-10-12,right,36.0,45.0,31.0,45.0,11.0,11.0,13.0,11.0,7.0,8.0,1.0,3.0,76.0,66.0,27.0,24.0,Masters 1000,1.21,4.29,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/WvF3NuYq/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,12:40,finished,Bergs Z.,61.0,Zhang Zh.,45.0,2.0,0.0,80.0,6.0,6.0,4.0,3.0,8.0,3.0,2.0,1.0,,,,,,,111190,200267,Shanghai_2024_200267_111190,Bergs Zizou,Belgium,1999-06-03,right,Zhang Zhizhen,China,1996-10-16,right,32.0,45.0,22.0,32.0,10.0,9.0,11.0,8.0,5.0,6.0,2.0,5.0,65.0,50.0,25.0,28.0,Masters 1000,2.13,1.69,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/hr1K6CgC/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,10:30,finished,Watanuki Y.,355.0,Kotov P.,85.0,2.0,1.0,190.0,6.0,6.0,7.0,4.0,7.0,6.0,5.0,1.0,7.0,5.0,,,,,200303,133297,Shanghai_2024_133297_200303,Watanuki Yosuke,Japan,1998-04-12,right,Kotov Pavel,Russia,1998-11-18,right,51.0,70.0,63.0,97.0,17.0,17.0,30.0,22.0,4.0,5.0,14.0,17.0,121.0,137.0,26.0,26.0,Masters 1000,1.99,1.8,3,Shanghai Masters,False,True,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/bLNoNXwg/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,13:05,finished,Bellucci M.,102.0,Harris B.,125.0,2.0,0.0,79.0,6.0,6.0,3.0,4.0,3.0,4.0,1.0,0.0,,,,,,,126129,208233,Shanghai_2024_208233_126129,Bellucci Mattia,Italy,2001-06-01,left,Harris Billy,Great Britain,1995-01-25,right,26.0,35.0,20.0,33.0,10.0,9.0,13.0,10.0,1.0,2.0,5.0,8.0,57.0,51.0,23.0,29.0,Masters 1000,1.42,2.81,3,Shanghai Masters,False,True,False,True,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/nsfT4jOO/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,13:55,finished,Atmane T.,159.0,Kovacevic A.,97.0,2.0,0.0,100.0,6.0,7.0,4.0,6.0,8.0,7.0,4.0,3.0,,,,,,,206499,209279,Shanghai_2024_209279_206499,Atmane Terence,France,2002-01-09,left,Kovacevic Aleksandar,USA,1998-08-29,right,28.0,40.0,26.0,40.0,11.0,11.0,17.0,19.0,1.0,3.0,9.0,12.0,68.0,75.0,23.0,26.0,Masters 1000,1.69,2.14,3,Shanghai Masters,False,True,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/CfYWS1AM/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,14:15,finished,Wawrinka S.,161.0,Mpetshi G.,31.0,2.0,0.0,110.0,7.0,7.0,6.0,6.0,13.0,10.0,4.0,4.0,,,,,,,208659,104527,Shanghai_2024_104527_208659,Wawrinka Stan,Switzerland,1985-03-28,right,Mpetshi Perricard Giovanni,France,2003-07-08,right,36.0,40.0,45.0,52.0,12.0,12.0,26.0,17.0,3.0,3.0,6.0,6.0,81.0,86.0,39.0,21.0,Masters 1000,2.11,1.71,3,Shanghai Masters,False,False,True,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/46hpzJHk/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,06:40,finished,Goffin D.,52.0,Duckworth J.,82.0,2.0,0.0,88.0,6.0,6.0,4.0,2.0,6.0,4.0,2.0,1.0,,,,,,,105902,105676,Shanghai_2024_105676_105902,Goffin David,Belgium,1990-12-07,right,Duckworth James,Australia,1992-01-21,right,31.0,44.0,23.0,36.0,9.0,9.0,17.0,5.0,3.0,4.0,3.0,7.0,76.0,54.0,34.0,32.0,Masters 1000,1.48,2.6,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/C8D5s1PF/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,08:30,finished,Griekspoor T.,40.0,Diaz Acosta F.,79.0,2.0,1.0,138.0,6.0,6.0,4.0,7.0,2.0,6.0,4.0,4.0,6.0,3.0,,,,,207680,134868,Shanghai_2024_134868_207680,Griekspoor Tallon,Netherlands,1996-07-02,right,Diaz Acosta Facundo,Argentina,2000-12-15,left,58.0,75.0,45.0,63.0,16.0,15.0,12.0,16.0,3.0,4.0,3.0,6.0,100.0,89.0,28.0,24.0,Masters 1000,1.24,4.03,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/SQbghDvJ/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,08:50,finished,Giron M.,46.0,Tu L.,172.0,2.0,0.0,89.0,6.0,7.0,1.0,6.0,1.0,4.0,1.0,2.0,,,,,,,111454,106218,Shanghai_2024_106218_111454,Giron Marcos,USA,1993-07-24,right,Tu Li,Australia,1996-05-27,right,25.0,36.0,29.0,45.0,9.0,10.0,9.0,9.0,1.0,3.0,6.0,11.0,53.0,73.0,31.0,28.0,Masters 1000,1.53,2.48,3,Shanghai Masters,False,False,False,False,True,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/4OoGWqBc/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,06:35,finished,Kecmanovic M.,54.0,Hijikata R.,73.0,2.0,0.0,80.0,6.0,6.0,2.0,2.0,2.0,3.0,0.0,5.0,,,,,,,208014,200175,Shanghai_2024_200175_208014,Kecmanovic Miomir,Serbia,1999-08-31,right,Hijikata Rinky,Australia,2001-02-23,right,21.0,28.0,20.0,26.0,8.0,8.0,13.0,9.0,0.0,0.0,6.0,10.0,47.0,58.0,25.0,23.0,Masters 1000,1.53,2.46,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/IXCcE2eT/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,06:40,retired,Zhou Y.,362.0,Nishioka Y.,70.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106415,212044,Shanghai_2024_212044_106415,Zhou Yi,China,2005-03-14,right,Nishioka Yoshihito,Japan,1995-09-27,left,8.0,13.0,7.0,12.0,3.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,23.0,17.0,19.0,29.0,Masters 1000,5.15,1.15,3,Shanghai Masters,False,False,True,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/YN1EuufS/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,06:40,finished,Munar J.,63.0,Gaston H.,76.0,2.0,0.0,106.0,6.0,6.0,3.0,3.0,1.0,0.0,4.0,4.0,,,,,,,200384,144719,Shanghai_2024_144719_200384,Munar Jaume,Spain,1997-05-05,right,Gaston Hugo,France,2000-09-26,left,37.0,58.0,21.0,34.0,9.0,9.0,10.0,10.0,10.0,12.0,6.0,11.0,80.0,60.0,27.0,24.0,Masters 1000,1.46,2.68,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/4hDBLJ2d/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,07:55,finished,Berrettini M.,35.0,O Connell C.,65.0,2.0,0.0,135.0,7.0,7.0,6.0,6.0,11.0,5.0,0.0,1.0,,,,,,,106331,126610,Shanghai_2024_126610_106331,Berrettini Matteo,Italy,1996-04-12,right,O'Connell Christopher,Australia,1994-06-03,right,40.0,53.0,35.0,51.0,12.0,12.0,19.0,23.0,2.0,4.0,3.0,5.0,84.0,85.0,28.0,30.0,Masters 1000,1.35,3.15,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/xIgU8tJj/#/match-summary,Shanghai,CHINA,HARD,outdoor,1st Round,2024-10-03,08:15,finished,Mensik J.,48.0,Martinez P.,41.0,2.0,1.0,120.0,6.0,5.0,1.0,7.0,14.0,3.0,4.0,3.0,6.0,4.0,,,,,124079,210150,Shanghai_2024_210150_124079,Mensik Jakub,Czech Republic,2005-09-01,right,Martinez Pedro,Spain,1997-04-26,right,41.0,53.0,35.0,58.0,15.0,14.0,16.0,12.0,2.0,4.0,2.0,6.0,81.0,81.0,19.0,27.0,Masters 1000,1.38,2.96,3,Shanghai Masters,False,False,False,False,False,False,0,0,Shanghai_2024
https://www.livesport.com/en/match/Yct5wJgn/#/match-summary,Shanghai,CHINA,HARD,outdoor,2nd Round,2024-10-04,14:55,finished,Vukic A.,69.0,Ruud C.,6.0,2.0,0.0,79.0,6.0,6.0,4.0,4.0,7.0,5.0,3.0,1.0,,,,,,,134770,126846,Shanghai_2024_126846_134770,Vukic Aleksandar,Australia,1996-04-06,right,Ruud Casper,Norway,1998-12-22,right,34.0,40.0,31.0,41.0,10.0,10.0,9.0,7.0,3.0,3.0,0.0,2.0,55.0,56.0,28.0,26.0,Masters 1000,3.21,1.34,3,Shanghai Masters,False,False,False,False,False,False,0,1,Shanghai_2024
https://www.livesport.com/en/match/bDu3SqS1/#/match-summary,Shanghai,CHINA,HARD,outdoor,2nd Round,2024-10-04,06:40,finished,Shelton B.,21.0,Shapovalov D.,56.0,2.0,0.0,79.0,6.0,7.0,3.0,5.0,11.0,2.0,1.0,5.0,,,,,,,133430,210097,Shanghai_2024_210097_133430,Shelton Ben,USA,2002-10-09,left,Shapovalov Denis,Canada,1999-04-15,left,32.0,42.0,28.0,40.0,11.0,10.0,12.0,9.0,0.0,0.0,3.0,5.0,55.0,57.0,22.0,25.0,Masters 1000,1.67,2.18,3,Shanghai Masters,False,False,False,False,False,False,1,0,Shanghai_2024
https://www.livesport.com/en/match/61avuZdf/#/match-summary,Shanghai,CHINA,HARD,outdoor,2nd Round,2024-10-04,06:40,finished,Tabilo A.,23.0,Rinderknech A.,59.0,2.0,0.0,78.0,6.0,6.0,3.0,2.0,3.0,4.0,1.0,2.0,,,,,,,126239,126214,Shanghai_2024_126214_126239,Tabilo Alejandro,Chile,1997-06-02,left,Rinderknech Arthur,France,1995-07-23,right,20.0,25.0,21.0,37.0,9.0,8.0,13.0,10.0,1.0,2.0,8.0,12.0,46.0,61.0,27.0,29.0,Masters 1000,1.81,1.98,3,Shanghai Masters,False,False,False,False,False,False,1,0,Shanghai_2024
https://www.livesport.com/en/match/CEAbg7SP/#/match-summary,Shanghai,CHINA,HARD,outdoor,2nd Round,2024-10-04,12:40,finished,Medvedev D.,5.0,Seyboth Wild T.,74.0,2.0,0.0,117.0,7.0,7.0,5.0,5.0,6.0,2.0,3.0,1.0,,,,,,,205734,106421,Shanghai_2024_106421_205734,Medvedev Daniil,Russia,1996-02-11,right,Seyboth Wild Thiago,Brazil,2000-03-10,right,32.0,44.0,37.0,62.0,12.0,12.0,11.0,12.0,1.0,3.0,8.0,12.0,68.0,91.0,28.0,24.0,Masters 1000,1.07,8.33,3,Shanghai Masters,False,False,False,False,False,False,1,0,Shanghai_2024
https://www.livesport.com/en/match/K8XOuCnC/#/match-summary,Shanghai,CHINA,HARD,outdoor,2nd Round,2024-10-04,06:45,finished,Muller A.,68.0,Auger-Aliassime F.,29.0,2.0,0.0,80.0,6.0,6.0,3.0,2.0,2.0,6.0,0.0,4.0,,,,,,,200000,124186,Shanghai_2024_124186_200000,Muller Alexandre,France,1997-02-01,right,Auger Aliassime Felix,Canada,2000-08-08,right,27.0,39.0,20.0,30.0,8.0,8.0,15.0,7.0,3.0,3.0,5.0,8.0,61.0,43.0,27.0,24.0,Masters 1000,3.65,1.27,3,Shanghai Masters,False,False,False,False,False,False,0,1,Shanghai_2024
