url,tournament_name,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,w_ace,l_ace,w_df,l_df,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,winner_id,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,loser_id,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,best_of,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id,match_id
https://www.livesport.com/en/match/bTPLhH4k/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-02,09:40,finished,djokovic n.,7.0,monfils g.,41.0,2.0,0.0,74.0,6.0,6.0,,,,3.0,3.0,,,,5.0,4.0,1.0,4.0,Djokovic Novak,Serbia,1987-05-22,right,104925,Monfils Gael,France,1986-09-01,right,104792,26.0,34.0,21.0,34.0,9.0,9.0,12.0,6.0,1.0,1.0,0.0,3.0,52.0,48.0,37.0,38.0,ATP 250,3,False,False,False,False,False,False,1,0,brisbane_2025,brisbane_2025_104925_104792
https://www.livesport.com/en/match/fyeKxJMk/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Quarterfinals,2025-01-03,06:10,finished,muller a.,58.0,fils a.,21.0,2.0,1.0,109.0,3.0,6.0,6.0,,,6.0,3.0,1.0,,,3.0,3.0,1.0,9.0,Muller Alexandre,France,1997-02-01,right,124186,Fils Arthur,France,2004-06-12,right,209950,41.0,57.0,21.0,31.0,12.0,13.0,14.0,19.0,11.0,13.0,3.0,8.0,89.0,69.0,27.0,20.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_124186_209950
https://www.livesport.com/en/match/KE8MDUqT/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Quarterfinals,2025-01-03,03:40,finished,lehecka j.,29.0,jarry n.,36.0,2.0,0.0,91.0,6.0,6.0,,,,4.0,4.0,,,,10.0,8.0,2.0,2.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Jarry Nicolas,Chile,1995-10-11,right,111797,31.0,39.0,28.0,39.0,10.0,10.0,14.0,11.0,5.0,5.0,3.0,5.0,66.0,62.0,23.0,29.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_208103_111797
https://www.livesport.com/en/match/vZeZ60L0/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Quarterfinals,2025-01-03,07:50,finished,mpetshi perricard g.,30.0,mensik j.,48.0,2.0,0.0,94.0,7.0,7.0,,,,5.0,6.0,,,,19.0,10.0,2.0,5.0,Mpetshi Perricard Giovanni,France,2003-07-08,right,208659,Mensik Jakub,Czech Republic,2005-09-01,right,210150,37.0,47.0,38.0,48.0,12.0,12.0,18.0,16.0,0.0,0.0,1.0,2.0,72.0,78.0,21.0,19.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_208659_210150
https://www.livesport.com/en/match/hb9eJ1D7/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Quarterfinals,2025-01-03,07:00,retired,dimitrov g.,10.0,thompson j.,27.0,1.0,0.0,47.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Dimitrov Grigor,Bulgaria,1991-05-16,right,105777,Thompson Jordan,Australia,1994-04-20,right,111442,19.0,21.0,7.0,12.0,5.0,5.0,5.0,6.0,0.0,0.0,1.0,4.0,31.0,26.0,33.0,30.0,ATP 250,3,False,False,False,False,False,False,1,1,brisbane_2025,brisbane_2025_105777_111442
https://www.livesport.com/en/match/MyzpvfOM/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Quarterfinals,2025-01-03,11:15,finished,shang j.,50.0,marozsan f.,59.0,2.0,1.0,105.0,1.0,6.0,6.0,,,6.0,3.0,4.0,,,9.0,6.0,4.0,2.0,Shang Juncheng,China,2005-02-02,left,209992,Marozsan Fabian,Hungary,1999-10-08,right,206681,44.0,57.0,43.0,55.0,13.0,13.0,6.0,11.0,4.0,6.0,6.0,8.0,77.0,81.0,19.0,25.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_209992_206681
https://www.livesport.com/en/match/8QZJeFe2/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Quarterfinals,2025-01-03,08:20,finished,munar j.,62.0,musetti l.,15.0,2.0,1.0,158.0,2.0,7.0,7.0,,,6.0,6.0,5.0,,,2.0,9.0,4.0,4.0,Munar Jaume,Spain,1997-05-05,right,144719,Musetti Lorenzo,Italy,2002-03-03,right,207518,47.0,69.0,54.0,69.0,16.0,16.0,17.0,11.0,7.0,11.0,4.0,7.0,102.0,102.0,27.0,22.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_144719_207518
https://www.livesport.com/en/match/KvQR1Ndm/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Quarterfinals,2025-01-03,11:45,finished,opelka r.,170.0,djokovic n.,7.0,2.0,0.0,101.0,7.0,6.0,,,,6.0,3.0,,,,16.0,8.0,1.0,1.0,Opelka Reilly,USA,1997-08-28,right,124187,Djokovic Novak,Serbia,1987-05-22,right,104925,38.0,49.0,38.0,53.0,11.0,10.0,13.0,12.0,1.0,1.0,4.0,5.0,64.0,73.0,27.0,37.0,ATP 250,3,False,False,False,False,False,False,0,1,brisbane_2025,brisbane_2025_124187_104925
https://www.livesport.com/en/match/2DlBxrQr/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Quarterfinals,2025-01-03,13:20,finished,nishikori k.,76.0,norrie c.,52.0,2.0,1.0,102.0,6.0,3.0,6.0,,,3.0,6.0,2.0,,,4.0,8.0,1.0,3.0,Nishikori Kei,Japan,1989-12-29,right,105453,Norrie Cameron,Great Britain,1995-08-23,left,111815,43.0,55.0,38.0,55.0,13.0,13.0,9.0,11.0,1.0,2.0,2.0,5.0,75.0,79.0,35.0,29.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_105453_111815
https://www.livesport.com/en/match/h2ylFvbU/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Semifinals,2025-01-04,06:05,retired,lehecka j.,29.0,dimitrov g.,10.0,1.0,0.0,78.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,2.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Dimitrov Grigor,Bulgaria,1991-05-16,right,105777,22.0,26.0,24.0,32.0,9.0,9.0,17.0,12.0,0.0,0.0,1.0,2.0,52.0,49.0,23.0,33.0,ATP 250,3,False,False,False,False,False,False,0,1,brisbane_2025,brisbane_2025_208103_105777
https://www.livesport.com/en/match/I1rFLxfC/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Semifinals,2025-01-04,09:55,retired,nishikori k.,76.0,shang j.,50.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,Nishikori Kei,Japan,1989-12-29,right,105453,Shang Juncheng,China,2005-02-02,left,209992,10.0,13.0,9.0,12.0,4.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,22.0,15.0,35.0,19.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_105453_209992
https://www.livesport.com/en/match/xOryUeQk/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,Semifinals,2025-01-04,07:10,finished,muller a.,58.0,munar j.,62.0,2.0,1.0,148.0,4.0,7.0,6.0,,,6.0,6.0,4.0,,,4.0,6.0,3.0,2.0,Muller Alexandre,France,1997-02-01,right,124186,Munar Jaume,Spain,1997-05-05,right,144719,47.0,62.0,54.0,73.0,16.0,16.0,20.0,16.0,2.0,4.0,2.0,4.0,94.0,99.0,27.0,27.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_124186_144719
https://www.livesport.com/en/match/p6By2dMr/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,Semifinals,2025-01-04,11:40,finished,opelka r.,170.0,mpetshi perricard g.,30.0,2.0,0.0,85.0,6.0,7.0,,,,3.0,6.0,,,,12.0,10.0,2.0,5.0,Opelka Reilly,USA,1997-08-28,right,124187,Mpetshi Perricard Giovanni,France,2003-07-08,right,208659,38.0,45.0,38.0,48.0,11.0,10.0,13.0,9.0,4.0,4.0,2.0,3.0,64.0,69.0,27.0,21.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_124187_208659
https://www.livesport.com/en/match/hp2voOzp/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-05,23:40,finished,borges n.,33.0,darderi l.,45.0,2.0,1.0,123.0,5.0,6.0,7.0,,,7.0,3.0,5.0,,,1.0,8.0,1.0,5.0,Borges Nuno,Portugal,1997-02-19,right,132686,Darderi Luciano,Italy,2002-02-14,right,209260,41.0,59.0,36.0,55.0,16.0,17.0,18.0,24.0,2.0,5.0,2.0,7.0,86.0,97.0,27.0,22.0,ATP 250,3,False,False,False,False,False,False,1,0,auckland_2025,auckland_2025_132686_209260
https://www.livesport.com/en/match/630iHx84/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,The Final,2025-01-05,10:10,retired,lehecka j.,29.0,opelka r.,170.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Opelka Reilly,USA,1997-08-28,right,124187,10.0,10.0,4.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,23.0,27.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_208103_124187
https://www.livesport.com/en/match/C032DjD6/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,The Final,2025-01-05,09:40,finished,muller a.,58.0,nishikori k.,76.0,2.0,1.0,104.0,2.0,6.0,6.0,,,6.0,1.0,3.0,,,2.0,4.0,1.0,1.0,Muller Alexandre,France,1997-02-01,right,124186,Nishikori Kei,Japan,1989-12-29,right,105453,44.0,60.0,28.0,48.0,12.0,12.0,7.0,14.0,4.0,6.0,4.0,8.0,77.0,75.0,27.0,35.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_124186_105453
https://www.livesport.com/en/match/bc77P9it/#/match-summary,ADELAIDE,adelaide,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-06,05:15,finished,shapovalov d.,56.0,zhang z.,49.0,2.0,0.0,68.0,6.0,6.0,,,,3.0,4.0,,,,9.0,4.0,4.0,2.0,Shapovalov Denis,Canada,1999-04-15,left,133430,Zhang Zhizhen,China,1996-10-16,right,111190,31.0,32.0,21.0,30.0,10.0,9.0,12.0,14.0,0.0,0.0,3.0,5.0,54.0,53.0,25.0,28.0,ATP 250,3,False,False,False,False,False,False,0,1,adelaide_2025,adelaide_2025_133430_111190
https://www.livesport.com/en/match/2gzbWLQE/#/match-summary,ADELAIDE,adelaide,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-06,08:45,finished,davidovich fokina a.,66.0,bautista-agut r.,53.0,2.0,0.0,104.0,7.0,6.0,,,,5.0,2.0,,,,4.0,1.0,3.0,5.0,Davidovich Fokina Alejandro,Spain,1999-06-05,right,200221,Bautista-Agut Roberto,Spain,1988-04-14,right,105138,32.0,44.0,28.0,44.0,10.0,10.0,15.0,11.0,1.0,2.0,5.0,9.0,74.0,70.0,25.0,36.0,ATP 250,3,False,False,False,False,False,False,0,0,adelaide_2025,adelaide_2025_200221_105138
https://www.livesport.com/en/match/ljAOHMBL/#/match-summary,ADELAIDE,adelaide,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-06,10:45,finished,o'connell c.,70.0,rinderknech a.,61.0,2.0,0.0,100.0,7.0,7.0,,,,5.0,6.0,,,,9.0,7.0,1.0,1.0,O'Connell Christopher,Australia,1994-06-03,right,106331,Rinderknech Arthur,France,1995-07-23,right,126239,35.0,40.0,37.0,48.0,12.0,12.0,18.0,16.0,1.0,1.0,5.0,6.0,66.0,71.0,30.0,29.0,ATP 250,3,False,False,False,False,False,False,0,0,adelaide_2025,adelaide_2025_106331_126239
https://www.livesport.com/en/match/U1sfGBcS/#/match-summary,ADELAIDE,adelaide,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-06,12:20,finished,kokkinakis t.,71.0,nishioka y.,65.0,2.0,1.0,131.0,6.0,3.0,6.0,,,3.0,6.0,3.0,,,15.0,4.0,3.0,2.0,Kokkinakis Thanasi,Australia,1996-04-10,right,106423,Nishioka Yoshihito,Japan,1995-09-27,left,106415,44.0,60.0,36.0,54.0,14.0,13.0,14.0,18.0,3.0,5.0,9.0,12.0,88.0,89.0,28.0,29.0,ATP 250,3,False,False,True,False,False,False,0,0,adelaide_2025,adelaide_2025_106423_106415
https://www.livesport.com/en/match/vsETn1N0/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,23:40,retired,nardi l.,83.0,cobolli f.,32.0,1.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,Nardi Luca,Italy,2003-08-06,right,208134,Cobolli Flavio,Italy,2002-05-06,right,207925,19.0,22.0,7.0,14.0,5.0,5.0,5.0,8.0,2.0,2.0,1.0,3.0,36.0,29.0,21.0,22.0,ATP 250,3,False,True,False,False,False,False,0,1,auckland_2025,auckland_2025_208134_207925
https://www.livesport.com/en/match/YqP4FF0c/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,23:40,finished,navone m.,47.0,mannarino a.,75.0,2.0,1.0,189.0,7.0,6.0,6.0,,,6.0,7.0,1.0,,,5.0,3.0,7.0,4.0,Navone Mariano,Argentina,2001-02-27,right,640994,Mannarino Adrian,France,1988-06-29,left,105173,51.0,72.0,35.0,58.0,16.0,15.0,21.0,29.0,3.0,7.0,10.0,16.0,116.0,112.0,23.0,36.0,ATP 250,3,False,False,False,True,False,False,0,0,auckland_2025,auckland_2025_640994_105173
https://www.livesport.com/en/match/vu9NKG3B/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,07:20,finished,michelsen a.,42.0,nagal s.,91.0,2.0,1.0,163.0,6.0,6.0,6.0,,,7.0,4.0,2.0,,,6.0,0.0,2.0,3.0,Michelsen Alex,USA,2004-08-25,right,210506,Nagal Sumit,India,1997-08-16,right,111576,53.0,73.0,48.0,78.0,15.0,15.0,13.0,11.0,7.0,10.0,7.0,13.0,104.0,111.0,20.0,27.0,ATP 250,3,False,False,False,False,True,False,1,0,auckland_2025,auckland_2025_210506_111576
https://www.livesport.com/en/match/WE5FMxZb/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,05:00,finished,bergs z.,60.0,becroft i.,980.0,2.0,0.0,89.0,6.0,7.0,,,,3.0,5.0,,,,9.0,1.0,2.0,2.0,Bergs Zizou,Belgium,1999-06-03,right,200267,Becroft Isaac,New Zealand,2000-10-29,right,886024,32.0,38.0,22.0,35.0,11.0,10.0,16.0,10.0,3.0,4.0,1.0,4.0,70.0,53.0,25.0,24.0,ATP 250,3,False,True,False,False,False,True,0,0,auckland_2025,auckland_2025_200267_886024
https://www.livesport.com/en/match/x6ulu8G7/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,02:00,finished,carballes baena r.,57.0,altmaier d.,101.0,2.0,1.0,159.0,6.0,3.0,7.0,,,3.0,6.0,5.0,,,4.0,7.0,2.0,2.0,Carballes Baena Roberto,Spain,1993-03-23,right,106148,Altmaier Daniel,Germany,1998-09-12,right,127157,39.0,55.0,49.0,70.0,15.0,15.0,19.0,13.0,4.0,7.0,13.0,17.0,86.0,111.0,31.0,26.0,ATP 250,3,False,False,False,True,False,False,0,0,auckland_2025,auckland_2025_106148_127157
https://www.livesport.com/en/match/2ae7h6rA/#/match-summary,AUCKLAND,auckland,NEW ZEALAND,HARD,outdoor,3rd Round,2025-01-06,23:40,finished,sonego l.,55.0,diallo g.,86.0,2.0,1.0,181.0,7.0,2.0,7.0,,,6.0,6.0,6.0,,,4.0,8.0,2.0,3.0,Sonego Lorenzo,Italy,1995-05-11,right,132283,Diallo Gabriel,Canada,2001-09-24,right,209113,58.0,85.0,60.0,77.0,16.0,16.0,22.0,18.0,10.0,13.0,3.0,4.0,116.0,108.0,29.0,23.0,ATP 250,3,False,False,False,False,False,True,0,0,auckland_2025,auckland_2025_132283_209113
https://www.livesport.com/en/match/4478vOCj/#/match-summary,ADELAIDE,adelaide,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-07,07:10,finished,hijikata r.,72.0,goffin d.,54.0,2.0,0.0,73.0,6.0,6.0,,,,1.0,2.0,,,,4.0,3.0,3.0,0.0,Hijikata Rinky,Australia,2001-02-23,right,208014,Goffin David,Belgium,1990-12-07,right,105676,21.0,29.0,11.0,20.0,8.0,7.0,16.0,9.0,4.0,5.0,4.0,9.0,57.0,44.0,23.0,34.0,ATP 250,3,True,False,False,False,False,False,0,0,adelaide_2025,adelaide_2025_208014_105676
